Bird_ID,Species,Origin,Destination,Migration_Success
B6653,Warbler,"61.405478, -146.506064","-7.367936, -59.392364",Failed
B6657,Warbler,"67.865642, -143.397039","-18.552790, -55.440883",Failed
B6658,Warbler,"55.284585, -104.681515","18.900711, -77.313941",Successful
B6661,Warbler,"44.320605, -72.038297","-0.839001, -61.596057",Successful
B6681,Warbler,"48.746038, -84.124631","20.776410, -69.066647",Failed
B6691,Warbler,"50.037940, -65.800921","12.130904, -89.613109",Successful
B6692,Warbler,"52.417611, -92.539775","4.079813, -63.831472",Successful
B6693,Warbler,"46.381272, -74.279411","21.529537, -67.335692",Failed
B6695,Warbler,"56.977626, -114.232135","13.637216, -92.830123",Failed
B6698,Warbler,"48.526969, -97.433173","19.173637, -78.365793",Successful
B6704,Warbler,"59.500481, -127.012939","-23.651351, -52.413693",Successful
B6711,Warbler,"46.333969, -90.486350","-29.291543, -45.126846",Failed
B6723,Warbler,"65.336287, -148.199442","-26.919953, -56.395527",Failed
B6729,Warbler,"58.976397, -96.972549","10.046811, -84.426763",Successful
B6732,Warbler,"54.583011, -100.759686","20.701257, -70.913902",Failed
B6738,Warbler,"60.839863, -150.444848","6.067447, -65.337503",Failed
B6741,Warbler,"45.034631, -82.416275","7.295447, -64.792309",Failed
B6752,Warbler,"43.270242, -88.315093","20.336750, -75.560838",Failed
B6772,Warbler,"53.001930, -115.336875","9.344094, -87.024686",Failed
B6780,Warbler,"47.629036, -76.017273","19.060334, -68.898149",Failed
B6793,Warbler,"57.629395, -110.256907","16.942945, -94.126381",Successful
B6796,Warbler,"47.221885, -73.029754","-0.004178, -66.658758",Successful
B6807,Warbler,"59.034780, -128.701688","19.789511, -69.877761",Failed
B6819,Warbler,"55.625974, -88.734182","10.864243, -85.102798",Failed
B6827,Warbler,"52.402911, -76.641316","20.320267, -76.772558",Successful
B6837,Warbler,"57.237620, -85.627939","5.595858, -67.212277",Successful
B6841,Warbler,"55.208027, -86.495031","14.212100, -83.850427",Failed
B6850,Warbler,"47.183859, -81.614912","22.724084, -69.486726",Successful
B6860,Warbler,"46.303785, -69.430006","20.572053, -66.123243",Successful
B6863,Warbler,"60.711191, -149.549657","6.171740, -68.085739",Successful
B6869,Warbler,"45.437671, -66.362059","22.931241, -66.827815",Failed
B6870,Warbler,"45.250508, -80.298434","4.545213, -63.594238",Successful
B6898,Warbler,"48.407673, -78.936177","22.763496, -70.274690",Successful
B6906,Warbler,"58.622092, -91.189476","13.169046, -83.315668",Failed
B6913,Warbler,"51.489627, -65.208878","5.270222, -66.812767",Successful
B6929,Warbler,"46.933640, -94.285866","22.240194, -77.560703",Successful
B6932,Warbler,"56.273350, -103.168867","15.817964, -84.432851",Failed
B6934,Warbler,"60.385629, -149.641242","-25.375716, -50.494222",Failed
B6935,Warbler,"56.063650, -113.613938","16.581345, -88.017923",Failed
B6937,Warbler,"45.987373, -77.809981","2.878083, -65.138052",Successful
B6938,Warbler,"44.467513, -97.040333","22.079292, -75.813606",Successful
B6949,Warbler,"47.117229, -81.403432","-20.463087, -52.213691",Successful
B6955,Warbler,"46.889061, -76.719333","14.759511, -91.064747",Successful
B6964,Warbler,"58.527131, -86.058433","-5.747959, -58.768778",Successful
B6966,Warbler,"45.772997, -76.232302","18.580019, -73.983195",Successful
B6981,Warbler,"56.136479, -126.432388","15.145471, -83.095506",Successful
B6989,Warbler,"59.343371, -115.723910","16.342917, -86.735357",Successful
B6990,Warbler,"58.501584, -123.251851","-0.419385, -67.021642",Successful
B7003,Warbler,"56.881432, -99.519743","20.903723, -67.194771",Failed
B7009,Warbler,"64.474352, -152.775355","5.731601, -60.407921",Failed
B7014,Warbler,"66.519440, -152.959545","-6.852097, -58.627976",Successful
B7015,Warbler,"55.184182, -120.031301","16.396196, -94.666120",Successful
B7029,Warbler,"58.888848, -101.614494","2.207100, -69.670921",Failed
B7039,Warbler,"47.384462, -82.036755","18.881007, -72.264884",Failed
B7043,Warbler,"57.272160, -96.697927","-4.928037, -65.049114",Failed
B7046,Warbler,"59.366739, -92.850424","19.107251, -74.477102",Failed
B7066,Warbler,"61.690508, -151.553734","13.928799, -90.396516",Successful
B7069,Warbler,"55.287707, -129.493411","-3.397354, -63.594240",Successful
B7074,Warbler,"59.983558, -94.009620","21.743688, -75.235274",Failed
B7077,Warbler,"52.591109, -90.027582","18.751989, -74.530644",Failed
B7085,Warbler,"58.447142, -100.051577","-3.661045, -61.168198",Failed
B7088,Warbler,"54.972981, -97.605195","7.907757, -71.819989",Failed
B7093,Warbler,"48.312613, -83.306881","20.184265, -78.552191",Successful
B7102,Warbler,"43.159197, -85.132079","22.733476, -71.991117",Failed
B7105,Warbler,"48.386569, -77.899486","2.772132, -64.133328",Successful
B7136,Warbler,"57.349315, -115.951698","4.471197, -73.584928",Failed
B7140,Warbler,"53.734376, -89.731802","18.628920, -67.352898",Failed
B7143,Warbler,"52.178271, -95.077943","-5.639662, -60.226138",Successful
B7146,Warbler,"53.950613, -100.179852","5.348704, -67.927487",Failed
B7147,Warbler,"46.656727, -82.065423","-1.531526, -57.633659",Successful
B7155,Warbler,"56.052491, -117.448183","5.241488, -68.126862",Failed
B7156,Warbler,"58.901485, -117.735077","19.357225, -74.855950",Successful
B7157,Warbler,"48.790114, -72.552910","19.177766, -75.482906",Failed
B7159,Warbler,"46.215464, -73.729541","19.966218, -74.095248",Successful
B7160,Warbler,"45.747572, -88.817362","13.502943, -87.120663",Successful
B7166,Warbler,"48.117184, -82.638987","12.779427, -86.258238",Successful
B7168,Warbler,"46.734566, -74.775266","4.322469, -74.434472",Failed
B7180,Warbler,"46.502016, -83.457945","22.350887, -74.985134",Successful
B7190,Warbler,"54.650968, -88.937442","9.500269, -89.233839",Failed
B7198,Warbler,"53.476573, -127.729635","20.692482, -74.667522",Successful
B7205,Warbler,"55.991404, -113.535552","3.943160, -60.794989",Successful
B7216,Warbler,"53.623052, -74.167591","2.599496, -64.495110",Successful
B7219,Warbler,"53.499995, -99.946477","22.401405, -69.683083",Successful
B7220,Warbler,"49.587410, -81.365313","19.892943, -69.813601",Successful
B7221,Warbler,"53.590984, -97.158470","19.525325, -74.627149",Successful
B7224,Warbler,"55.488422, -111.420911","21.340727, -70.888191",Failed
B7225,Warbler,"52.520195, -90.568990","-0.877257, -69.755790",Failed
B7238,Warbler,"53.079430, -73.534879","18.454478, -76.052169",Successful
B7241,Warbler,"52.540266, -114.093493","11.270605, -92.033913",Successful
B7242,Warbler,"56.590224, -121.997853","-7.811613, -55.037858",Successful
B7243,Warbler,"54.363468, -121.409078","20.837119, -72.655166",Failed
B7246,Warbler,"46.637487, -66.885977","21.987606, -67.601596",Successful
B7258,Warbler,"61.121904, -153.752681","4.695402, -71.335015",Failed
B7260,Warbler,"52.055059, -70.129908","19.833855, -77.508555",Failed
B7261,Warbler,"43.748017, -77.145194","15.078327, -93.704207",Successful
B7262,Warbler,"48.134427, -70.840746","20.642086, -78.496820",Failed
B7263,Warbler,"48.912601, -80.634389","12.618122, -91.501412",Successful
B7264,Warbler,"54.214629, -70.202160","12.286623, -90.455044",Failed
B7275,Warbler,"45.779828, -81.879256","15.927736, -91.577755",Successful
B7281,Warbler,"52.930085, -83.175682","19.917120, -78.978455",Successful
B7285,Warbler,"46.467406, -91.612674","22.887308, -71.345666",Successful
B7286,Warbler,"48.436082, -82.895633","21.700328, -78.857443",Failed
B7303,Warbler,"52.859687, -94.465074","16.927288, -84.578745",Successful
B7307,Warbler,"54.740274, -75.548480","21.792654, -66.275214",Successful
B7312,Warbler,"49.620552, -79.899040","13.431952, -83.683264",Successful
B7326,Warbler,"45.530898, -70.559000","18.799067, -69.701319",Failed
B7338,Warbler,"54.689053, -119.701809","-20.889129, -47.428168",Failed
B7340,Warbler,"52.879875, -123.699441","10.597661, -80.270237",Failed
B7345,Warbler,"55.506877, -121.266304","9.672549, -81.725910",Failed
B7347,Warbler,"55.037597, -103.461772","9.221660, -93.292458",Successful
B7352,Warbler,"49.727746, -78.776677","19.784047, -79.649160",Failed
B7353,Warbler,"45.000037, -82.600969","7.524148, -64.527983",Successful
B7358,Warbler,"44.850406, -80.803194","22.568461, -77.289703",Failed
B7370,Warbler,"58.460861, -90.316940","5.825209, -66.782239",Failed
B7377,Warbler,"53.762261, -90.180942","4.517396, -67.194571",Failed
B7381,Warbler,"46.530303, -72.856307","20.288978, -69.180130",Successful
B7384,Warbler,"51.051521, -69.045603","15.747511, -89.236500",Failed
B7390,Warbler,"54.351226, -125.946032","-0.508093, -56.453752",Failed
B7394,Warbler,"66.140771, -145.415928","14.422332, -89.118147",Failed
B7397,Warbler,"49.980030, -68.356433","20.622860, -70.450252",Failed
B7409,Warbler,"66.364239, -145.042665","7.938613, -72.162002",Failed
B7413,Warbler,"52.349686, -110.171130","22.048292, -75.524558",Successful
B7418,Warbler,"53.702442, -100.442605","6.581690, -60.738366",Failed
B7420,Warbler,"51.560982, -69.310628","22.895051, -72.993557",Successful
B7428,Warbler,"44.652365, -85.500517","17.777931, -66.396263",Successful
B7435,Warbler,"50.897971, -78.296280","22.980905, -77.844466",Successful
B7451,Warbler,"53.926662, -102.488230","9.042977, -84.829010",Successful
B7453,Warbler,"46.294687, -65.317101","20.365845, -69.343040",Successful
B7460,Warbler,"58.190113, -97.229234","7.036134, -64.534349",Failed
B7478,Warbler,"47.568910, -67.370942","17.925004, -73.866140",Failed
B7480,Warbler,"54.625024, -93.240622","-1.454332, -64.107592",Failed
B7490,Warbler,"52.437353, -82.722435","17.398400, -70.176755",Failed
B7507,Warbler,"66.401130, -148.376914","-3.719716, -63.830797",Failed
B7521,Warbler,"56.441010, -122.100486","14.506317, -93.132168",Failed
B7529,Warbler,"52.599394, -73.277476","3.202064, -74.513230",Failed
B7531,Warbler,"45.205936, -73.622235","2.854424, -60.494461",Successful
B7532,Warbler,"55.523072, -87.804474","18.636399, -78.231231",Successful
B7536,Warbler,"55.718038, -103.219225","18.010025, -70.432907",Failed
B7554,Warbler,"54.469364, -88.436328","-5.679231, -57.832068",Failed
B7561,Warbler,"43.574396, -96.548291","10.962295, -90.789072",Failed
B7563,Warbler,"52.671513, -120.583592","11.534967, -91.468430",Successful
B7564,Warbler,"50.256283, -80.127407","22.983305, -70.600868",Failed
B7568,Warbler,"57.283858, -114.008100","13.906105, -82.887500",Failed
B7570,Warbler,"57.949681, -98.282350","19.960462, -70.858025",Successful
B7571,Warbler,"57.023486, -114.826200","13.688618, -81.422351",Failed
B7592,Warbler,"53.834551, -103.035813","-24.019171, -56.797324",Failed
B7597,Warbler,"58.928195, -103.710029","3.952874, -70.610007",Failed
B7608,Warbler,"44.362199, -97.432696","18.130211, -65.200377",Successful
B7609,Warbler,"63.254338, -149.784572","7.166299, -65.418452",Successful
B7617,Warbler,"47.262138, -86.734319","-6.640463, -68.910949",Failed
B7624,Warbler,"52.678271, -81.608353","3.313362, -67.486702",Successful
B7631,Warbler,"54.410743, -103.620939","18.912498, -68.077128",Successful
B7649,Warbler,"54.486891, -93.485193","6.438009, -65.877225",Failed
B7653,Warbler,"44.111775, -91.325720","21.797848, -78.235365",Successful
B7661,Warbler,"57.262874, -125.957632","19.602384, -77.462849",Failed
B7662,Warbler,"53.246670, -115.010917","-5.013942, -55.975468",Successful
B7665,Warbler,"46.834349, -91.182933","20.603171, -70.736630",Successful
B7667,Warbler,"47.435963, -84.253796","7.648619, -64.144159",Failed
B7668,Warbler,"43.189645, -75.809946","3.729169, -71.436743",Failed
B7673,Warbler,"47.629571, -65.446369","7.296384, -65.957751",Successful
B7676,Warbler,"51.718270, -79.256809","-18.077858, -49.029799",Failed
B7680,Warbler,"52.637795, -125.664380","-26.616482, -46.532457",Successful
B7685,Warbler,"45.850130, -82.491097","17.522913, -76.431456",Successful
B7692,Warbler,"45.275099, -86.212250","19.462360, -69.506574",Failed
B7707,Warbler,"57.705436, -127.006143","-4.097952, -63.844528",Failed
B7709,Warbler,"48.807394, -84.654332","21.414150, -75.070875",Successful
B7715,Warbler,"54.464527, -96.790555","13.969340, -82.377064",Failed
B7724,Warbler,"52.567459, -84.313641","19.421759, -68.978783",Successful
B7728,Warbler,"46.161370, -78.663225","11.430555, -80.875002",Successful
B7743,Warbler,"53.123859, -86.194990","22.758257, -78.108491",Successful
B7745,Warbler,"53.371755, -86.554998","11.872070, -88.213532",Successful
B7746,Warbler,"46.169545, -73.375286","18.195080, -70.522303",Successful
B7748,Warbler,"45.086193, -73.768459","-7.054219, -65.626595",Failed
B7750,Warbler,"54.610921, -93.346653","12.249496, -88.058768",Successful
B7764,Warbler,"52.184146, -118.186909","-3.762211, -69.748469",Successful
B7775,Warbler,"62.328708, -141.906920","10.876245, -82.346397",Failed
B7776,Warbler,"46.088989, -87.736169","21.807667, -75.505871",Failed
B7788,Warbler,"46.849352, -74.220090","20.902295, -76.899467",Successful
B7791,Warbler,"55.622345, -129.210505","2.329144, -69.921098",Failed
B7793,Warbler,"55.871447, -93.343977","21.081958, -77.043729",Successful
B7795,Warbler,"62.546568, -140.205860","-2.594426, -62.710278",Failed
B7798,Warbler,"45.171016, -86.671044","21.002511, -65.526700",Successful
B7801,Warbler,"55.739294, -101.470988","20.896254, -74.499233",Successful
B7814,Warbler,"51.590816, -68.556883","22.829201, -76.252404",Failed
B7820,Warbler,"48.763183, -90.736297","17.263650, -75.668024",Failed
B7830,Warbler,"53.646714, -116.612690","11.040520, -90.575892",Successful
B7834,Warbler,"43.590121, -97.678716","-1.930816, -62.385265",Successful
B7842,Warbler,"57.571074, -113.512951","19.544022, -70.184545",Successful
B7849,Warbler,"55.607830, -122.080506","11.062967, -94.887313",Successful
B7862,Warbler,"54.554993, -76.107685","14.905718, -88.516145",Failed
B7871,Warbler,"57.901579, -110.988102","10.639218, -81.706568",Failed
B7879,Warbler,"47.318605, -93.630287","22.999458, -79.895785",Successful
B7883,Warbler,"57.199932, -92.820699","2.859374, -73.398153",Successful
B7885,Warbler,"44.288318, -77.048670","12.795909, -84.890175",Failed
B7887,Warbler,"46.411715, -81.436324","3.639474, -62.709096",Failed
B7893,Warbler,"49.630730, -82.566771","6.934640, -71.609778",Successful
B7902,Warbler,"53.630908, -118.770979","2.114080, -74.661193",Failed
B7903,Warbler,"48.725845, -82.099087","18.855944, -77.594039",Successful
B7918,Warbler,"56.639684, -110.858975","-24.266107, -46.701260",Successful
B7919,Warbler,"58.308163, -128.351990","-17.999963, -50.501585",Successful
B7941,Warbler,"59.566407, -104.245348","17.614284, -68.328545",Successful
B7942,Warbler,"47.877015, -83.879485","2.194063, -67.294553",Successful
B7948,Warbler,"51.646481, -77.270785","15.624338, -80.983122",Successful
B7955,Warbler,"53.281136, -85.159977","-23.675733, -58.046552",Successful
B7956,Warbler,"43.405553, -94.409385","18.365099, -73.315962",Failed
B7957,Warbler,"54.768296, -110.519325","12.350316, -86.113922",Failed
B7958,Warbler,"59.412397, -93.629327","12.049163, -82.976197",Successful
B7959,Warbler,"46.259973, -66.757556","22.277417, -79.801675",Successful
B7960,Warbler,"44.504489, -81.826158","3.749055, -64.596916",Successful
B7962,Warbler,"51.035283, -66.411726","10.375014, -93.061727",Successful
B7969,Warbler,"48.656049, -81.856332","22.747150, -74.927584",Successful
B7980,Warbler,"65.331242, -141.551964","4.060447, -67.760596",Failed
B7984,Warbler,"48.367101, -65.573972","20.297005, -79.945096",Successful
B7987,Warbler,"47.787444, -66.424922","19.046615, -71.057188",Successful
B7995,Warbler,"51.569067, -84.384402","21.251478, -66.055794",Failed
B7997,Warbler,"62.357066, -149.782719","13.274305, -80.174983",Successful
B8006,Warbler,"45.911141, -91.074797","18.888163, -66.670185",Failed
B8012,Warbler,"46.193287, -72.827058","9.890739, -94.583691",Failed
B8023,Warbler,"53.806774, -92.293329","2.593322, -61.247454",Failed
B8034,Warbler,"57.454665, -92.014944","11.922334, -82.510878",Successful
B8037,Warbler,"56.066127, -104.633058","4.187529, -71.455546",Successful
B8043,Warbler,"43.605781, -74.660209","17.731590, -69.275118",Successful
B8044,Warbler,"43.349265, -81.783136","21.574738, -68.581557",Successful
B8053,Warbler,"59.482428, -124.838661","10.261846, -89.502433",Failed
B8067,Warbler,"47.027444, -98.980261","21.213065, -74.910711",Successful
B8068,Warbler,"64.970826, -145.908715","11.377319, -94.692419",Successful
B8073,Warbler,"46.303079, -85.902493","17.701964, -75.323928",Failed
B8078,Warbler,"47.262845, -82.726615","5.816272, -73.662420",Successful
B8080,Warbler,"45.164794, -87.634370","-27.647280, -48.513301",Successful
B8091,Warbler,"50.927901, -81.365038","-15.729701, -57.346830",Failed
B8093,Warbler,"56.620416, -89.238428","14.046605, -90.914427",Successful
B8097,Warbler,"59.457688, -95.674903","-6.787109, -58.589941",Failed
B8100,Warbler,"45.889601, -82.467788","15.862147, -92.549887",Successful
B8102,Warbler,"55.288696, -114.648731","15.132128, -90.524712",Successful
B8105,Warbler,"54.692294, -128.239559","11.970660, -90.894373",Successful
B8111,Warbler,"59.396267, -87.130303","-1.547500, -61.116475",Successful
B8115,Warbler,"66.915238, -147.797260","13.635202, -81.390742",Failed
B8153,Warbler,"47.480051, -81.176178","-24.361771, -59.963017",Successful
B8177,Warbler,"59.838484, -128.153666","2.915778, -71.436905",Successful
B8187,Warbler,"56.658902, -129.781458","10.495747, -92.403936",Failed
B8192,Warbler,"53.842703, -65.588773","22.500854, -71.830629",Failed
B8198,Warbler,"67.285448, -146.382630","15.812077, -86.219380",Failed
B8216,Warbler,"66.795558, -150.421070","10.898821, -85.520805",Failed
B8227,Warbler,"47.782993, -82.365482","-20.179979, -58.351506",Successful
B8236,Warbler,"62.833038, -149.843637","2.638338, -60.609471",Failed
B8237,Warbler,"46.150005, -81.976379","18.441912, -66.653466",Successful
B8243,Warbler,"48.144576, -76.750357","7.046306, -63.211337",Failed
B8246,Warbler,"45.698068, -81.473299","21.266368, -65.318578",Successful
B8248,Warbler,"45.134057, -68.684891","11.747038, -83.078850",Failed
B8253,Warbler,"48.187849, -82.413040","17.893178, -68.266281",Successful
B8260,Warbler,"58.590538, -100.384599","-3.157900, -62.727133",Failed
B8263,Warbler,"48.215393, -93.337944","21.305687, -69.492558",Successful
B8267,Warbler,"54.456964, -77.448283","14.469674, -81.374614",Successful
B8275,Warbler,"61.646273, -146.111215","7.270310, -62.636359",Failed
B8284,Warbler,"56.319815, -101.593669","19.376924, -76.903585",Successful
B8286,Warbler,"51.801343, -84.438576","15.261029, -83.642005",Failed
B8294,Warbler,"65.973898, -147.491963","12.017454, -86.430304",Successful
B8298,Warbler,"44.117721, -88.026991","14.182048, -85.162083",Successful
B8300,Warbler,"52.490744, -85.718023","7.669359, -73.604275",Failed
B8301,Warbler,"51.752028, -76.320317","7.624027, -62.971604",Failed
B8312,Warbler,"52.777030, -128.744893","12.933303, -93.658114",Failed
B8315,Warbler,"53.584238, -104.907872","16.235253, -85.546385",Successful
B8336,Warbler,"49.166077, -81.077310","-3.268773, -68.801198",Successful
B8352,Warbler,"55.197035, -93.892693","22.746743, -74.133777",Successful
B8363,Warbler,"62.387045, -147.765171","7.704415, -72.723209",Successful
B8370,Warbler,"57.413962, -90.770665","20.326334, -77.065447",Successful
B8373,Warbler,"57.164785, -94.797555","9.503751, -83.271948",Successful
B8374,Warbler,"54.852222, -104.205043","7.165264, -63.710978",Failed
B8375,Warbler,"53.171626, -127.517370","6.726504, -62.420226",Successful
B8398,Warbler,"46.918525, -67.772502","18.240018, -79.418790",Successful
B8399,Warbler,"51.837434, -69.251740","7.593752, -67.390763",Successful
B8401,Warbler,"59.391066, -93.089351","5.525656, -65.260427",Successful
B8428,Warbler,"48.320821, -87.623843","15.920226, -87.049515",Failed
B8435,Warbler,"58.676321, -89.497046","18.480212, -79.333224",Failed
B8437,Warbler,"43.280860, -73.988228","20.443583, -75.446046",Failed
B8441,Warbler,"48.144663, -90.693783","-20.082921, -45.360911",Successful
B8462,Warbler,"61.694391, -146.170690","11.423437, -93.007301",Successful
B8469,Warbler,"43.860789, -90.754860","2.006485, -61.713897",Successful
B8475,Warbler,"48.530883, -87.090526","-29.866349, -57.619187",Successful
B8478,Warbler,"47.317803, -71.395761","20.544546, -79.462071",Successful
B8487,Warbler,"43.908016, -92.515504","19.013153, -77.622403",Failed
B8507,Warbler,"56.129477, -94.779509","19.071608, -77.115014",Successful
B8528,Warbler,"58.358230, -87.120880","18.449791, -79.917205",Failed
B8531,Warbler,"46.642642, -75.687105","22.828788, -74.555715",Successful
B8535,Warbler,"56.552668, -88.086940","21.775857, -65.022742",Failed
B8538,Warbler,"50.490181, -80.640481","12.357197, -86.025349",Failed
B8553,Warbler,"51.653586, -67.924461","22.942570, -79.498227",Failed
B8554,Warbler,"57.206329, -122.069916","4.567828, -72.749044",Successful
B8557,Warbler,"65.081079, -146.130696","2.471751, -60.523253",Successful
B8560,Warbler,"58.366718, -121.570606","-18.293298, -57.221124",Failed
B8570,Warbler,"53.573465, -128.178376","12.434016, -94.571965",Failed
B8583,Warbler,"48.426575, -78.013989","12.136861, -84.249072",Successful
B8588,Warbler,"49.936563, -73.692634","20.441763, -69.092094",Failed
B8594,Warbler,"52.938427, -92.302730","11.271144, -85.997172",Successful
B8597,Warbler,"54.448904, -71.621758","20.895521, -71.332314",Successful
B8603,Warbler,"58.287304, -97.101143","20.028980, -74.039052",Failed
B8613,Warbler,"58.559844, -115.990401","-1.220419, -56.786863",Successful
B8626,Warbler,"66.305214, -143.817522","22.854892, -78.755044",Successful
B8630,Warbler,"58.658785, -128.115724","-6.180592, -64.863632",Successful
B8633,Warbler,"59.029573, -111.268972","19.836379, -73.716328",Failed
B8635,Warbler,"54.059297, -75.318769","19.163159, -65.473962",Successful
B8637,Warbler,"55.807334, -104.817887","10.560762, -93.894094",Failed
B8641,Warbler,"44.056329, -87.286112","20.841318, -73.313613",Failed
B8648,Warbler,"52.311487, -104.830006","21.403418, -66.409695",Failed
B8655,Warbler,"52.386102, -93.410301","-6.023195, -67.188149",Successful
B8657,Warbler,"46.996423, -73.277942","17.669634, -73.296089",Successful
B8658,Warbler,"56.200453, -103.841201","-18.501606, -49.713584",Successful
B8661,Warbler,"56.767968, -93.778093","-4.988916, -55.637014",Successful
B8667,Warbler,"56.804504, -90.833792","20.389728, -75.002123",Failed
B8671,Warbler,"50.459092, -65.001790","17.146833, -71.887507",Failed
B8677,Warbler,"52.627013, -120.254864","5.332919, -74.291644",Successful
B8680,Warbler,"43.337935, -86.682694","7.417655, -63.795825",Successful
B8686,Warbler,"47.349881, -82.661538","18.123486, -71.740664",Successful
B8695,Warbler,"44.757739, -76.410046","22.716431, -69.357362",Successful
B8696,Warbler,"52.245570, -126.149282","-18.573102, -47.605593",Successful
B8697,Warbler,"54.832176, -124.354211","12.269682, -89.127111",Successful
B8722,Warbler,"55.093908, -96.426959","-25.475999, -50.034374",Failed
B8725,Warbler,"57.021934, -118.048778","-28.412610, -53.334447",Successful
B8738,Warbler,"47.924150, -92.375256","10.976644, -91.085532",Successful
B8743,Warbler,"50.370873, -66.176771","18.812841, -70.581828",Failed
B8755,Warbler,"64.805578, -147.468329","2.767993, -74.736535",Failed
B8764,Warbler,"52.126557, -90.675769","12.853585, -87.059025",Failed
B8768,Warbler,"53.854821, -66.788968","14.863568, -88.965221",Failed
B8771,Warbler,"54.566992, -97.804075","13.736857, -90.472884",Successful
B8772,Warbler,"49.807850, -75.997518","2.404782, -71.901511",Failed
B8774,Warbler,"65.549546, -143.697896","16.131987, -91.541781",Successful
B8777,Warbler,"65.155708, -151.623739","18.279272, -74.275351",Successful
B8779,Warbler,"48.287634, -85.404713","19.481399, -66.172552",Failed
B8783,Warbler,"59.577629, -110.114931","-2.210749, -65.143194",Failed
B8795,Warbler,"49.562839, -71.599436","6.276466, -63.682557",Failed
B8797,Warbler,"56.887111, -126.702988","-7.214758, -63.938129",Failed
B8802,Warbler,"58.810787, -102.784913","5.137355, -68.895137",Failed
B8819,Warbler,"53.544924, -115.201114","-3.594374, -61.525644",Failed
B8824,Warbler,"49.736227, -82.112060","22.124773, -76.843221",Successful
B8834,Warbler,"55.280378, -112.084315","10.234798, -83.907444",Successful
B8835,Warbler,"58.322279, -121.398939","-4.837662, -61.952805",Failed
B8844,Warbler,"56.856188, -125.168444","10.274164, -81.644838",Failed
B8846,Warbler,"58.479904, -116.544676","13.884978, -86.151527",Successful
B8849,Warbler,"43.333744, -97.407814","20.886714, -76.721824",Failed
B8854,Warbler,"45.214226, -70.748791","4.655147, -71.256376",Failed
B8855,Warbler,"48.463425, -83.052145","20.059984, -68.650208",Successful
B8859,Warbler,"47.652799, -77.974059","21.313907, -75.460902",Failed
B8860,Warbler,"54.039663, -77.346608","15.862443, -94.741371",Successful
B8866,Warbler,"43.055719, -83.315229","20.735132, -65.244312",Failed
B8869,Warbler,"63.845638, -153.959026","-3.846018, -55.251583",Successful
B8879,Warbler,"54.784097, -72.725703","4.979861, -64.115122",Failed
B8885,Warbler,"65.288345, -146.320156","6.685904, -67.426501",Failed
B8910,Warbler,"52.840759, -89.899976","-4.126692, -55.839595",Successful
B8935,Warbler,"56.681320, -103.382446","10.958434, -93.971060",Failed
B8947,Warbler,"48.130033, -70.719035","21.877911, -67.052291",Failed
B8959,Warbler,"57.399172, -123.504338","7.612929, -71.993164",Successful
B8960,Warbler,"46.951085, -97.332775","11.621633, -84.387821",Failed
B8971,Warbler,"60.485839, -148.497779","4.002637, -63.795547",Failed
B8972,Warbler,"47.688271, -85.385743","20.192497, -76.974856",Successful
B8974,Warbler,"58.871752, -127.685769","13.076460, -87.497380",Successful
B8981,Warbler,"52.149275, -99.212757","16.079564, -82.581356",Failed
B8986,Warbler,"49.204038, -65.186059","12.752732, -87.952943",Successful
B8989,Warbler,"54.195322, -125.489823","-2.364743, -61.715614",Failed
B8991,Warbler,"47.971875, -78.064165","16.518594, -90.524482",Failed
B9000,Warbler,"47.166428, -67.387975","19.910941, -65.381957",Successful
B9003,Warbler,"56.059227, -96.132913","22.619401, -73.010512",Failed
B9022,Warbler,"47.217824, -82.003667","15.626002, -82.140646",Successful
B9026,Warbler,"49.319395, -81.686534","-7.880515, -65.858206",Failed
B9027,Warbler,"54.210164, -122.877170","-17.592196, -57.992202",Failed
B9028,Warbler,"56.682774, -101.499135","15.160671, -87.602150",Failed
B9030,Warbler,"65.067107, -146.274207","5.423597, -67.919687",Successful
B9036,Warbler,"56.649256, -101.720097","15.741046, -91.436429",Successful
B9037,Warbler,"56.723044, -86.797227","20.353331, -65.845894",Successful
B9039,Warbler,"45.007662, -83.481190","10.349375, -81.875397",Failed
B9043,Warbler,"62.668867, -142.851626","-24.972128, -51.928167",Successful
B9050,Warbler,"44.334861, -78.878992","-17.830908, -52.778701",Failed
B9053,Warbler,"49.956315, -69.127455","21.081755, -72.697885",Successful
B9069,Warbler,"56.384771, -87.645135","7.728214, -64.741264",Successful
B9073,Warbler,"48.845333, -77.363921","-2.736140, -61.160899",Successful
B9076,Warbler,"58.939756, -86.712423","-5.418125, -57.562170",Failed
B9078,Warbler,"53.129046, -85.299702","15.850323, -94.017654",Successful
B9084,Warbler,"55.294611, -97.988201","20.045638, -69.792658",Successful
B9089,Warbler,"48.845614, -85.275519","21.745610, -71.200323",Successful
B9098,Warbler,"54.522863, -74.715918","19.492164, -66.481233",Successful
B9101,Warbler,"46.467789, -68.374232","6.405867, -62.315559",Successful
B9109,Warbler,"53.194081, -68.738331","-18.946436, -54.840789",Successful
B9114,Warbler,"54.718781, -118.343595","11.200916, -89.829857",Successful
B9119,Warbler,"57.390813, -112.681827","16.655716, -87.272029",Successful
B9133,Warbler,"54.997954, -83.380640","9.331553, -93.091278",Failed
B9140,Warbler,"53.985440, -66.770872","19.646701, -71.110379",Failed
B9145,Warbler,"54.106887, -92.159514","17.309801, -76.255983",Successful
