Bird_ID,Species,Origin,Destination,Migration_Success
B6241,Hawk,"40.581410, -113.251182","15.409356, -91.502605",Successful
B6245,Hawk,"56.855212, -104.938333","29.159275, -92.345399",Failed
B6252,Hawk,"44.381275, -83.177965","34.963181, -91.361550",Failed
B6254,Hawk,"53.639741, -96.286396","15.945961, -91.334817",Failed
B6257,Hawk,"41.173403, -115.786989","21.264527, -102.375161",Failed
B6275,Hawk,"41.241771, -114.612028","29.106911, -90.098980",Successful
B6291,Hawk,"53.704014, -106.184022","26.785240, -104.253396",Successful
B6293,Hawk,"47.692994, -82.135497","22.168047, -104.695014",Successful
B6299,Hawk,"42.991207, -94.280442","23.645326, -97.498457",Successful
B6303,Hawk,"57.757786, -107.894650","26.299747, -102.974750",Failed
B6312,Hawk,"53.414092, -106.600832","13.128513, -87.608874",Successful
B6320,Hawk,"41.953878, -109.987294","15.158136, -88.353022",Successful
B6330,Hawk,"49.903127, -105.532656","24.035979, -99.598829",Successful
B6332,Hawk,"57.548172, -96.797242","22.226429, -97.460056",Failed
B6340,Hawk,"52.191902, -95.592310","23.133098, -100.789113",Successful
B6346,Hawk,"45.055921, -87.106814","33.213062, -83.688763",Successful
B6350,Hawk,"43.758704, -84.230909","15.641239, -90.745105",Failed
B6376,Hawk,"46.439389, -82.641988","23.029356, -101.882961",Successful
B6391,Hawk,"57.380762, -102.230700","31.990845, -84.060444",Failed
B6408,Hawk,"57.797484, -97.372548","20.527569, -98.398203",Failed
B6415,Hawk,"45.327422, -113.743245","23.722594, -97.273625",Successful
B6420,Hawk,"54.977741, -101.449824","33.419247, -99.386624",Successful
B6427,Hawk,"49.443766, -111.526536","28.888144, -93.415946",Failed
B6431,Hawk,"47.318076, -119.930320","31.029641, -94.047384",Failed
B6442,Hawk,"51.056494, -106.059208","28.667681, -97.261948",Failed
B6456,Hawk,"49.319408, -112.638194","12.364191, -85.491738",Failed
B6463,Hawk,"47.900253, -76.603667","34.277389, -89.243230",Failed
B6477,Hawk,"43.734596, -114.673693","33.386263, -82.019433",Successful
B6480,Hawk,"43.151134, -85.926067","31.459108, -99.123763",Successful
B6489,Hawk,"45.203443, -88.085916","24.852924, -95.443994",Successful
B6493,Hawk,"46.019052, -118.565733","30.604077, -89.554858",Successful
B6511,Hawk,"44.509030, -83.766501","21.172111, -98.022225",Successful
B6525,Hawk,"44.025317, -116.114086","28.355985, -94.398166",Successful
B6535,Hawk,"42.932421, -116.167491","30.499882, -83.963481",Failed
B6539,Hawk,"45.747806, -88.514178","34.500734, -81.517681",Successful
B6541,Hawk,"40.098770, -117.313767","32.166621, -90.826590",Successful
B6552,Hawk,"54.296067, -108.917481","24.670588, -97.633206",Failed
B6562,Hawk,"56.811915, -95.246838","20.671287, -96.959741",Failed
B6566,Hawk,"42.599612, -86.818309","27.293983, -100.684879",Successful
B6582,Hawk,"50.498103, -109.076538","32.729387, -96.805335",Successful
B6583,Hawk,"52.920483, -109.409959","29.347670, -84.159570",Successful
B6584,Hawk,"57.627270, -109.384748","21.955688, -103.055508",Successful
B6588,Hawk,"45.755104, -88.013560","31.454413, -98.801612",Successful
B6592,Hawk,"43.018010, -108.671739","30.413328, -85.801852",Failed
B6598,Hawk,"56.439625, -95.140812","22.313350, -99.260861",Successful
B6607,Hawk,"43.222321, -86.015531","33.344306, -80.520740",Successful
B6608,Hawk,"44.859033, -111.207502","26.380800, -97.926562",Failed
B6613,Hawk,"53.688749, -98.402425","32.509469, -83.091256",Successful
B6617,Hawk,"53.678003, -107.667794","13.720109, -85.733209",Failed
B6627,Hawk,"49.012450, -107.839121","30.095294, -89.675089",Failed
B6628,Hawk,"42.257660, -88.664576","14.775684, -88.798576",Failed
B6632,Hawk,"57.090488, -95.936205","31.576545, -97.884799",Failed
B6638,Hawk,"45.664669, -76.340547","32.376797, -97.515146",Successful
B6650,Hawk,"57.962862, -98.890723","25.977721, -98.341360",Failed
B6652,Hawk,"49.105440, -115.311901","27.056920, -103.343315",Successful
B6654,Hawk,"49.288752, -105.808224","26.616499, -98.133985",Successful
B6659,Hawk,"47.197331, -112.046843","14.434362, -91.074712",Successful
B6662,Hawk,"42.587174, -76.063930","34.696537, -96.597515",Successful
B6664,Hawk,"47.570041, -110.844071","29.161227, -88.861185",Successful
B6702,Hawk,"48.188326, -119.884099","12.537755, -88.052588",Failed
B6714,Hawk,"46.285021, -85.277217","23.489378, -102.130555",Successful
B6718,Hawk,"47.783236, -94.712400","31.059883, -81.169736",Successful
B6722,Hawk,"50.469527, -109.406389","34.079993, -86.217005",Failed
B6724,Hawk,"42.412936, -76.882003","15.643471, -86.043042",Successful
B6726,Hawk,"45.907295, -79.276289","30.196621, -92.214025",Failed
B6727,Hawk,"45.907781, -112.865287","31.725564, -96.391754",Successful
B6728,Hawk,"52.933668, -107.492916","30.967942, -99.958315",Successful
B6733,Hawk,"45.784766, -79.886051","23.651822, -100.168919",Failed
B6734,Hawk,"41.272738, -108.499862","27.679406, -97.943607",Failed
B6742,Hawk,"50.042792, -96.677915","34.336373, -94.217034",Successful
B6750,Hawk,"46.940511, -87.632708","29.275359, -82.565763",Failed
B6753,Hawk,"50.723409, -95.361257","12.855512, -90.804442",Successful
B6754,Hawk,"56.582658, -99.454167","33.259567, -84.660941",Failed
B6763,Hawk,"46.637330, -119.517152","31.992275, -97.768825",Successful
B6774,Hawk,"53.032457, -101.018546","31.020135, -87.379117",Failed
B6779,Hawk,"50.217208, -97.689523","27.442641, -100.744010",Successful
B6783,Hawk,"45.902632, -109.193173","31.980104, -80.757304",Failed
B6801,Hawk,"45.321466, -88.456036","28.823073, -88.579035",Failed
B6804,Hawk,"45.845455, -115.698248","24.256787, -104.090086",Failed
B6805,Hawk,"44.851008, -111.114113","34.495940, -98.901624",Successful
B6809,Hawk,"44.559107, -108.394665","32.298932, -85.970037",Successful
B6812,Hawk,"45.707435, -115.765136","20.906355, -102.382742",Successful
B6840,Hawk,"47.168650, -105.633374","22.875486, -100.304485",Successful
B6847,Hawk,"46.240599, -117.219367","33.980276, -91.147263",Failed
B6848,Hawk,"55.919769, -100.410209","16.855864, -87.490182",Failed
B6855,Hawk,"54.289286, -102.950224","28.600330, -88.280473",Successful
B6858,Hawk,"40.792153, -112.213263","31.692804, -89.966575",Failed
B6866,Hawk,"46.672014, -106.424146","34.440013, -86.316522",Failed
B6872,Hawk,"44.239748, -117.886930","22.400991, -95.178011",Successful
B6876,Hawk,"43.964314, -80.582652","12.077289, -91.560873",Failed
B6877,Hawk,"52.619157, -106.602686","29.591232, -94.956910",Failed
B6883,Hawk,"49.560698, -112.466838","27.523641, -99.288629",Successful
B6884,Hawk,"57.348178, -102.637356","30.317263, -81.693033",Failed
B6889,Hawk,"43.224654, -76.059777","31.731780, -98.396476",Failed
B6918,Hawk,"54.738458, -101.575767","29.701653, -92.194216",Failed
B6921,Hawk,"48.809457, -112.490455","23.982409, -103.499871",Successful
B6923,Hawk,"45.192712, -77.486537","34.250657, -99.420897",Failed
B6926,Hawk,"49.977854, -116.958974","22.019178, -103.117048",Failed
B6933,Hawk,"49.733629, -110.945901","33.665171, -99.482579",Failed
B6942,Hawk,"51.914105, -107.643230","27.147400, -95.233158",Failed
B6948,Hawk,"50.905101, -104.415470","26.514267, -97.134047",Failed
B6952,Hawk,"54.892691, -105.957374","34.594360, -82.668431",Failed
B6953,Hawk,"57.713961, -105.113266","16.319419, -87.119271",Failed
B6956,Hawk,"43.472120, -116.614919","32.834058, -80.498339",Failed
B6965,Hawk,"56.862836, -104.627021","32.434392, -90.436482",Successful
B6967,Hawk,"53.373582, -107.466218","31.916677, -80.028907",Successful
B6974,Hawk,"49.029522, -118.065198","22.463581, -98.851193",Successful
B6980,Hawk,"47.067820, -78.912895","32.282859, -84.982998",Successful
B6983,Hawk,"48.966141, -107.879484","23.757930, -100.026168",Failed
B6986,Hawk,"41.448433, -119.621498","20.688390, -99.923194",Failed
B6991,Hawk,"46.548644, -85.812132","20.508577, -97.566804",Failed
B6992,Hawk,"51.685271, -108.010557","25.317429, -97.438270",Successful
B6998,Hawk,"52.643148, -98.349108","32.284378, -80.872216",Failed
B7005,Hawk,"56.378565, -101.675867","31.726514, -91.129742",Successful
B7020,Hawk,"51.597009, -105.264375","17.853980, -88.216341",Successful
B7021,Hawk,"48.578859, -106.205322","25.377913, -101.073683",Successful
B7022,Hawk,"55.882249, -109.648456","29.245849, -98.727738",Failed
B7027,Hawk,"40.746344, -115.760549","34.126158, -89.749780",Successful
B7028,Hawk,"56.923730, -97.532695","34.769251, -85.760617",Successful
B7034,Hawk,"50.261637, -96.197199","26.176338, -95.509958",Failed
B7045,Hawk,"57.702680, -102.874404","16.618289, -86.171392",Failed
B7048,Hawk,"42.061261, -89.341187","22.572810, -100.309693",Successful
B7050,Hawk,"45.985245, -94.666568","32.705518, -86.646442",Failed
B7063,Hawk,"44.610068, -107.734583","30.922592, -83.069796",Failed
B7071,Hawk,"50.427358, -99.697399","27.524745, -97.991237",Failed
B7073,Hawk,"56.419506, -105.017079","17.483563, -90.016166",Successful
B7095,Hawk,"41.105946, -113.121850","21.440453, -100.581506",Successful
B7115,Hawk,"47.991237, -113.847967","28.735415, -84.819181",Successful
B7116,Hawk,"40.066565, -112.710199","34.865301, -82.647628",Failed
B7118,Hawk,"47.015386, -80.468398","15.971490, -89.838455",Successful
B7130,Hawk,"53.971521, -103.550353","27.694558, -96.083392",Successful
B7141,Hawk,"57.570711, -103.673740","26.368308, -95.216198",Failed
B7145,Hawk,"46.513592, -111.476739","15.966831, -86.797373",Failed
B7152,Hawk,"47.167996, -83.829910","27.653268, -95.379673",Failed
B7161,Hawk,"57.976071, -103.740950","34.167646, -80.585479",Failed
B7167,Hawk,"41.683249, -116.852499","22.544636, -95.548843",Failed
B7174,Hawk,"45.681946, -119.593017","30.273204, -81.534124",Successful
B7191,Hawk,"50.007057, -108.500151","29.753998, -98.697055",Successful
B7194,Hawk,"56.784044, -101.995506","28.216181, -92.809735",Successful
B7201,Hawk,"40.506088, -109.769820","29.192351, -96.114451",Successful
B7209,Hawk,"47.923766, -112.957413","21.015929, -103.846603",Failed
B7210,Hawk,"55.896020, -96.932548","14.269206, -90.196269",Failed
B7212,Hawk,"49.596076, -117.152320","25.837361, -101.428876",Failed
B7230,Hawk,"45.081686, -76.904234","23.677480, -95.167880",Failed
B7248,Hawk,"43.821573, -119.765651","20.316866, -104.910038",Successful
B7252,Hawk,"48.468374, -112.688717","33.696784, -82.495239",Failed
B7265,Hawk,"47.478836, -111.789621","30.472429, -87.897626",Failed
B7271,Hawk,"56.628995, -95.181553","20.607877, -104.822647",Successful
B7273,Hawk,"47.300113, -81.171830","32.277196, -85.513004",Successful
B7291,Hawk,"54.883134, -100.938907","32.098425, -98.839576",Failed
B7292,Hawk,"48.005774, -116.022108","31.491427, -91.987590",Failed
B7295,Hawk,"45.922386, -110.582726","31.059723, -98.220559",Successful
B7298,Hawk,"51.037331, -104.472566","15.521089, -86.338792",Successful
B7309,Hawk,"46.066622, -86.891908","17.502979, -91.205691",Failed
B7315,Hawk,"47.263235, -112.637369","30.477837, -98.965517",Successful
B7320,Hawk,"47.728803, -80.685551","32.240032, -82.263080",Successful
B7324,Hawk,"55.643952, -104.607296","30.518821, -94.769487",Failed
B7339,Hawk,"43.112299, -82.889290","24.774162, -103.382266",Successful
B7341,Hawk,"44.087485, -86.699561","34.635039, -85.175732",Successful
B7349,Hawk,"45.632409, -78.071670","32.696249, -87.357702",Successful
B7356,Hawk,"46.695518, -115.539466","24.994495, -101.813792",Successful
B7357,Hawk,"45.113327, -90.352012","33.830028, -98.105360",Failed
B7364,Hawk,"54.343197, -99.673437","24.540150, -104.616648",Successful
B7371,Hawk,"44.960104, -114.528867","21.541853, -96.756551",Failed
B7376,Hawk,"49.069768, -106.857126","33.266182, -94.512807",Successful
B7383,Hawk,"54.575162, -101.586833","13.466535, -91.492578",Successful
B7385,Hawk,"46.308734, -117.382163","27.721099, -95.200204",Failed
B7389,Hawk,"52.534296, -104.897828","21.215405, -104.778257",Successful
B7398,Hawk,"56.732089, -107.960659","31.313693, -94.992649",Failed
B7400,Hawk,"52.899473, -98.392703","30.298903, -98.099415",Failed
B7404,Hawk,"47.605195, -87.960797","31.093035, -93.228375",Successful
B7406,Hawk,"56.196391, -109.032470","26.877419, -98.696637",Failed
B7408,Hawk,"51.725200, -96.506040","29.575810, -80.458167",Failed
B7419,Hawk,"48.690218, -111.320083","29.278784, -82.061820",Successful
B7438,Hawk,"55.347587, -107.885210","32.220261, -81.028989",Failed
B7457,Hawk,"47.523626, -91.888928","17.071474, -85.616428",Successful
B7458,Hawk,"42.757899, -84.007610","34.671779, -90.408825",Failed
B7459,Hawk,"49.359818, -111.361682","30.984110, -94.944515",Successful
B7465,Hawk,"56.875386, -101.151977","17.164097, -89.453947",Successful
B7466,Hawk,"54.860007, -100.500022","33.941355, -97.015289",Successful
B7475,Hawk,"47.692301, -118.120380","17.967097, -85.422284",Successful
B7491,Hawk,"51.251802, -96.271891","29.295113, -95.162864",Successful
B7501,Hawk,"44.987091, -109.215730","24.363496, -100.061432",Failed
B7534,Hawk,"57.030341, -95.506741","25.032077, -99.647642",Failed
B7549,Hawk,"45.257122, -106.789211","34.084920, -96.712879",Failed
B7558,Hawk,"47.725194, -114.892659","27.768042, -102.027688",Failed
B7579,Hawk,"49.864904, -110.357230","33.628516, -83.834468",Successful
B7585,Hawk,"53.764964, -100.801668","34.890399, -89.496818",Failed
B7587,Hawk,"42.779685, -91.154432","25.309322, -104.457859",Failed
B7591,Hawk,"55.735498, -98.031734","34.231174, -93.602552",Successful
B7600,Hawk,"57.203917, -100.383154","14.550016, -87.874449",Successful
B7603,Hawk,"53.580081, -102.328804","25.978162, -98.068655",Successful
B7613,Hawk,"46.419737, -90.043024","30.892941, -83.982822",Successful
B7626,Hawk,"46.301690, -117.658097","15.295587, -87.185368",Successful
B7627,Hawk,"53.444308, -106.074480","25.042076, -104.177459",Successful
B7629,Hawk,"47.284035, -82.474291","33.477353, -90.049300",Successful
B7630,Hawk,"43.810821, -111.111742","29.600764, -82.837158",Failed
B7632,Hawk,"45.067012, -89.067613","20.336531, -101.883744",Successful
B7634,Hawk,"53.762046, -100.471614","22.889779, -103.890128",Successful
B7636,Hawk,"43.130788, -94.602360","28.302630, -87.324886",Successful
B7637,Hawk,"54.773058, -100.015503","24.871881, -101.477314",Failed
B7651,Hawk,"47.246958, -119.307921","13.533670, -85.271133",Successful
B7654,Hawk,"55.126617, -107.087992","34.755533, -99.983668",Successful
B7655,Hawk,"46.894782, -107.621373","27.985306, -102.112356",Failed
B7664,Hawk,"51.303443, -100.545395","24.528732, -100.404207",Failed
B7675,Hawk,"55.563339, -95.906027","23.392752, -100.338772",Successful
B7684,Hawk,"45.253209, -88.054746","28.897333, -97.292904",Successful
B7690,Hawk,"51.150573, -98.947077","27.963202, -102.974839",Successful
B7697,Hawk,"47.526825, -114.615999","21.340029, -96.705454",Failed
B7702,Hawk,"50.003925, -101.147548","23.902046, -103.539778",Successful
B7708,Hawk,"45.131030, -89.084427","33.256617, -85.889884",Failed
B7711,Hawk,"43.292805, -82.843746","33.308121, -85.297923",Successful
B7713,Hawk,"50.543716, -101.015727","13.852929, -88.397280",Failed
B7716,Hawk,"47.942813, -94.510743","12.160878, -88.214668",Failed
B7720,Hawk,"57.840806, -96.006649","20.377375, -101.528337",Successful
B7729,Hawk,"47.916885, -109.124012","28.669124, -94.841651",Successful
B7742,Hawk,"57.854839, -106.752388","12.996391, -90.240319",Successful
B7761,Hawk,"45.916865, -91.113061","20.755150, -104.401128",Successful
B7762,Hawk,"47.609300, -117.797981","34.814960, -99.490178",Failed
B7770,Hawk,"45.701077, -114.137875","14.848333, -87.753807",Successful
B7774,Hawk,"52.115199, -105.737961","16.280670, -88.127261",Failed
B7783,Hawk,"44.919400, -93.559693","30.436087, -81.431274",Failed
B7786,Hawk,"51.059443, -100.874595","23.409303, -103.545061",Failed
B7796,Hawk,"46.192838, -80.589074","20.319527, -101.837596",Failed
B7803,Hawk,"42.256353, -90.832822","33.268411, -95.297474",Successful
B7811,Hawk,"48.207970, -111.094069","34.968342, -83.147315",Successful
B7812,Hawk,"57.099833, -99.500419","28.342838, -88.719260",Failed
B7813,Hawk,"54.228004, -97.887905","33.650053, -87.726722",Failed
B7819,Hawk,"53.338276, -106.479165","27.148409, -104.082089",Failed
B7821,Hawk,"54.922412, -106.271061","16.293866, -88.069868",Failed
B7825,Hawk,"47.572295, -84.253188","30.172376, -85.747737",Successful
B7829,Hawk,"53.071134, -97.683452","22.195470, -98.628819",Failed
B7837,Hawk,"43.136191, -115.750534","23.823663, -98.056832",Failed
B7854,Hawk,"42.257467, -81.754941","22.811703, -102.516859",Successful
B7864,Hawk,"46.679768, -78.918354","33.661417, -99.860896",Failed
B7882,Hawk,"46.577519, -83.341110","22.807581, -97.282862",Successful
B7884,Hawk,"48.665056, -107.143291","26.365786, -104.114564",Successful
B7892,Hawk,"45.766691, -118.244515","25.310432, -102.670376",Failed
B7914,Hawk,"42.211444, -114.352014","22.676700, -103.733312",Successful
B7915,Hawk,"43.695066, -87.909416","22.108757, -101.377481",Successful
B7917,Hawk,"47.588001, -114.050994","29.381466, -97.374816",Successful
B7934,Hawk,"45.719003, -91.029287","16.616820, -85.892627",Failed
B7946,Hawk,"47.763137, -91.040995","22.539866, -100.129281",Failed
B7965,Hawk,"57.858096, -104.705197","12.127763, -91.357297",Successful
B7970,Hawk,"48.834290, -106.805936","29.188518, -92.343258",Failed
B7973,Hawk,"45.159707, -111.510615","32.496239, -95.384727",Successful
B7974,Hawk,"57.060629, -109.114501","24.147041, -101.360431",Failed
B7979,Hawk,"49.074791, -109.354673","12.971169, -88.961068",Failed
B7982,Hawk,"51.299831, -106.669209","33.484640, -90.885230",Successful
B7988,Hawk,"53.954603, -101.516041","30.651628, -98.792964",Successful
B7991,Hawk,"57.955271, -104.642376","23.695308, -103.272039",Failed
B7992,Hawk,"43.190869, -115.161453","33.479418, -93.577859",Successful
B7993,Hawk,"56.371901, -106.129022","30.618108, -96.752240",Failed
B8001,Hawk,"45.003888, -85.014860","21.344666, -102.807643",Failed
B8003,Hawk,"54.822720, -103.430624","14.762570, -91.024043",Successful
B8004,Hawk,"45.030543, -106.294775","26.282380, -104.510872",Successful
B8008,Hawk,"45.965162, -75.640558","17.347222, -85.661444",Successful
B8017,Hawk,"46.701677, -90.546775","20.080103, -98.587064",Successful
B8021,Hawk,"43.026560, -107.935343","20.027697, -95.722693",Failed
B8025,Hawk,"43.766887, -75.737714","30.703333, -88.512637",Failed
B8029,Hawk,"55.552224, -97.122353","13.874045, -90.002650",Failed
B8051,Hawk,"42.484877, -112.643639","30.611637, -93.225784",Successful
B8056,Hawk,"42.445802, -107.568541","31.818674, -84.220524",Failed
B8060,Hawk,"42.553828, -77.655344","30.460036, -99.569911",Successful
B8063,Hawk,"56.607357, -98.498446","23.644379, -104.871150",Failed
B8076,Hawk,"46.156884, -112.201768","23.126722, -100.060766",Successful
B8077,Hawk,"46.402993, -115.455503","24.437625, -97.262940",Failed
B8081,Hawk,"53.155065, -107.267722","25.735149, -102.375817",Failed
B8092,Hawk,"45.872795, -116.749638","30.826276, -93.240496",Failed
B8098,Hawk,"40.989513, -114.738588","21.870385, -101.757877",Failed
B8113,Hawk,"40.385395, -119.866372","29.751394, -82.084147",Failed
B8126,Hawk,"44.415406, -86.187813","26.217809, -98.048775",Successful
B8144,Hawk,"46.986717, -84.625906","13.128706, -86.960131",Failed
B8149,Hawk,"43.359304, -81.818542","32.499349, -81.977811",Successful
B8154,Hawk,"54.696140, -95.441087","14.418409, -88.786461",Successful
B8156,Hawk,"46.720099, -110.214515","21.305914, -97.369085",Failed
B8191,Hawk,"50.230718, -105.133084","20.518030, -98.785854",Successful
B8194,Hawk,"40.175985, -113.720235","27.644694, -102.107798",Failed
B8197,Hawk,"42.304308, -81.255570","25.269813, -97.797943",Failed
B8199,Hawk,"51.120164, -108.412086","28.524713, -91.190046",Successful
B8203,Hawk,"47.889280, -116.289764","14.182827, -88.991083",Failed
B8212,Hawk,"44.889784, -93.912888","33.908135, -98.836135",Failed
B8217,Hawk,"44.317578, -117.744750","15.612986, -89.097339",Successful
B8221,Hawk,"50.262346, -99.816638","34.734213, -89.489617",Failed
B8228,Hawk,"44.312260, -93.458108","33.188327, -80.674145",Successful
B8231,Hawk,"43.542991, -82.569208","28.802221, -84.197111",Failed
B8233,Hawk,"40.921506, -109.301853","25.767739, -100.320993",Successful
B8242,Hawk,"57.812115, -104.214189","26.379057, -104.898521",Successful
B8245,Hawk,"53.736779, -95.539333","25.953348, -103.156192",Successful
B8256,Hawk,"53.243252, -100.489169","34.127557, -97.168808",Failed
B8257,Hawk,"52.336351, -98.197542","20.511870, -104.449930",Successful
B8266,Hawk,"40.157606, -119.704851","13.571533, -86.182970",Successful
B8276,Hawk,"41.889927, -114.883403","21.298433, -99.831501",Failed
B8280,Hawk,"46.568283, -105.086507","34.723838, -87.422599",Failed
B8282,Hawk,"53.246977, -98.274719","29.982221, -82.465286",Failed
B8289,Hawk,"44.528858, -91.521928","25.530047, -99.919225",Successful
B8290,Hawk,"56.363636, -102.777451","17.665756, -85.791869",Successful
B8304,Hawk,"47.783064, -108.887002","17.156460, -87.866362",Successful
B8314,Hawk,"54.767742, -97.222593","30.355226, -83.040117",Failed
B8319,Hawk,"53.253505, -107.177352","23.241444, -99.974819",Successful
B8322,Hawk,"46.183709, -89.553483","13.995779, -86.602938",Failed
B8328,Hawk,"54.059840, -99.888437","25.240970, -100.368842",Successful
B8333,Hawk,"45.560116, -106.355273","13.584692, -88.273617",Successful
B8343,Hawk,"42.164550, -115.511936","34.661245, -89.581398",Failed
B8345,Hawk,"53.032449, -99.640328","20.698053, -104.296265",Failed
B8346,Hawk,"45.131672, -93.499481","16.182661, -90.453174",Failed
B8353,Hawk,"53.306103, -96.294745","17.516977, -88.157759",Successful
B8354,Hawk,"55.861182, -106.526915","27.774552, -97.636311",Successful
B8365,Hawk,"54.676467, -98.664881","21.027802, -104.130019",Successful
B8402,Hawk,"43.648241, -111.960948","26.569532, -97.214365",Failed
B8412,Hawk,"49.394930, -116.779936","28.689795, -82.170767",Successful
B8413,Hawk,"46.858214, -112.714002","32.484618, -95.821168",Failed
B8415,Hawk,"55.617987, -109.204635","26.943041, -100.095597",Successful
B8417,Hawk,"48.819368, -118.843524","29.338359, -82.999252",Successful
B8419,Hawk,"55.234514, -97.858685","21.254596, -98.132595",Failed
B8436,Hawk,"47.567820, -107.144213","34.817670, -94.683201",Failed
B8446,Hawk,"53.838656, -98.535873","15.074247, -90.874041",Successful
B8460,Hawk,"53.386372, -104.277796","21.460997, -96.074297",Failed
B8461,Hawk,"46.625205, -105.745825","15.018598, -86.820878",Failed
B8470,Hawk,"46.230669, -114.067389","33.508510, -81.288828",Successful
B8488,Hawk,"46.149652, -90.928798","30.807420, -99.331123",Successful
B8496,Hawk,"57.947855, -108.499662","27.172788, -104.760151",Failed
B8511,Hawk,"55.501339, -104.428728","28.643702, -82.206851",Successful
B8513,Hawk,"53.468185, -104.479358","22.684140, -101.831939",Successful
B8526,Hawk,"44.803833, -76.551106","25.970822, -99.622925",Successful
B8533,Hawk,"49.661003, -115.051425","23.751025, -97.578033",Successful
B8552,Hawk,"56.308232, -107.341788","22.797384, -99.945851",Successful
B8555,Hawk,"47.288938, -91.547500","28.567075, -81.604089",Successful
B8562,Hawk,"57.903135, -101.676356","30.299574, -93.027313",Failed
B8568,Hawk,"42.653824, -87.324380","21.060340, -98.285217",Successful
B8572,Hawk,"47.431742, -85.389961","26.593931, -100.074284",Successful
B8578,Hawk,"48.620168, -105.677121","31.235650, -96.072266",Successful
B8586,Hawk,"49.576832, -106.691394","33.971478, -85.622494",Successful
B8589,Hawk,"48.242181, -119.122217","30.213885, -89.932639",Failed
B8593,Hawk,"42.914810, -118.654936","20.179561, -97.759650",Successful
B8598,Hawk,"45.567245, -90.672744","14.426108, -87.458923",Failed
B8608,Hawk,"47.061295, -84.879614","31.731830, -90.526326",Successful
B8622,Hawk,"53.465292, -108.391027","28.063566, -96.167920",Failed
B8632,Hawk,"44.786029, -91.376107","33.048888, -85.163890",Successful
B8645,Hawk,"52.466390, -98.862620","34.995380, -84.130461",Successful
B8647,Hawk,"47.891894, -90.289827","21.564149, -98.251166",Failed
B8649,Hawk,"57.461421, -96.441378","22.473602, -101.312064",Successful
B8651,Hawk,"48.516501, -109.884372","30.605676, -87.808055",Failed
B8659,Hawk,"53.230782, -104.853518","26.621063, -101.528935",Successful
B8666,Hawk,"54.422867, -104.069647","27.765405, -95.160889",Failed
B8673,Hawk,"48.270774, -110.553907","20.625832, -100.312501",Successful
B8674,Hawk,"43.744215, -89.664534","27.951147, -101.170004",Successful
B8683,Hawk,"45.319704, -82.735270","20.834105, -95.556584",Successful
B8685,Hawk,"43.984004, -89.264141","32.141810, -90.547614",Successful
B8687,Hawk,"55.074039, -95.377798","34.799958, -81.342794",Successful
B8692,Hawk,"48.622408, -116.589280","32.529702, -81.323021",Failed
B8693,Hawk,"52.627605, -108.301593","28.621915, -95.959191",Failed
B8703,Hawk,"43.864950, -77.203983","31.076192, -84.867714",Successful
B8726,Hawk,"44.865674, -81.956934","21.050789, -104.395044",Failed
B8731,Hawk,"55.437676, -109.436734","24.086987, -100.846572",Failed
B8757,Hawk,"43.238522, -92.202828","16.487490, -88.865542",Failed
B8758,Hawk,"56.670454, -108.029414","23.288134, -100.896071",Successful
B8759,Hawk,"42.699157, -78.992202","21.876362, -101.881480",Failed
B8769,Hawk,"46.560561, -106.751293","34.247311, -92.232618",Failed
B8775,Hawk,"51.314000, -101.631538","24.843643, -100.469130",Successful
B8784,Hawk,"50.006812, -109.572640","31.267027, -85.792321",Failed
B8789,Hawk,"43.122736, -118.956356","30.871702, -98.766644",Successful
B8812,Hawk,"47.074804, -116.413807","28.691617, -95.809500",Successful
B8815,Hawk,"48.718950, -115.088216","15.296110, -85.911008",Failed
B8822,Hawk,"45.361614, -105.059266","34.623427, -81.422137",Failed
B8831,Hawk,"51.280024, -98.808118","26.221616, -95.376866",Failed
B8837,Hawk,"42.385936, -117.363815","23.467032, -99.358527",Failed
B8839,Hawk,"50.216767, -103.767457","24.591838, -100.680964",Failed
B8851,Hawk,"46.372309, -119.831856","27.277384, -97.769332",Successful
B8857,Hawk,"53.048898, -101.840301","23.935498, -103.418054",Failed
B8862,Hawk,"49.109273, -110.459651","24.467140, -103.852095",Successful
B8876,Hawk,"42.817157, -108.269265","29.087630, -95.099007",Successful
B8877,Hawk,"40.859661, -106.589610","30.169185, -80.275798",Failed
B8880,Hawk,"42.740538, -83.033831","26.824078, -95.924045",Failed
B8882,Hawk,"41.199735, -108.252262","28.440861, -91.840603",Failed
B8883,Hawk,"53.757822, -97.556364","26.277841, -95.893736",Failed
B8887,Hawk,"47.701493, -115.774931","28.524139, -99.581291",Successful
B8889,Hawk,"46.095328, -119.687170","21.567782, -103.029494",Successful
B8902,Hawk,"49.169362, -107.900550","28.082746, -85.177688",Failed
B8905,Hawk,"49.592280, -110.201968","31.127714, -89.853459",Failed
B8911,Hawk,"45.439819, -80.685129","32.726896, -85.539630",Failed
B8918,Hawk,"46.012193, -109.200058","26.486166, -102.958125",Successful
B8919,Hawk,"43.497494, -91.397732","30.051873, -85.111850",Failed
B8925,Hawk,"43.574682, -76.405030","29.175995, -86.017480",Successful
B8933,Hawk,"55.909992, -106.492184","34.345132, -99.185284",Successful
B8951,Hawk,"43.630860, -88.315099","30.103931, -91.960259",Failed
B8952,Hawk,"44.039316, -82.787683","34.495074, -83.639564",Successful
B8954,Hawk,"45.317283, -79.691411","26.454717, -103.157669",Successful
