Bird_ID,Species,Origin,Destination,Migration_Success
B6208,Swallow,"59.891468, 0.456100","13.233387, 97.703258",Successful
B6216,Swallow,"51.064780, -99.372915","1.802607, -69.331074",Successful
B6218,Swallow,"44.515971, -91.699826","15.812739, -94.812363",Successful
B6223,Swallow,"49.308580, -75.216901","-19.333890, -59.937076",Failed
B6224,Swallow,"44.775727, -104.968190","7.782615, -68.741537",Successful
B6231,Swallow,"56.963343, 37.541122","4.101839, -10.177092",Successful
B6238,Swallow,"54.781684, 32.213331","8.618623, 5.778432",Failed
B6248,Swallow,"47.195283, 15.881671","7.942893, 7.792167",Failed
B6249,Swallow,"51.366643, -9.390394","6.200095, 5.650551",Failed
B6250,Swallow,"45.110381, 36.178008","15.616139, 77.588686",Successful
B6253,Swallow,"54.433910, -117.577146","2.563233, -65.159646",Failed
B6265,Swallow,"45.142018, -90.788671","2.324608, -66.085843",Failed
B6274,Swallow,"53.112499, -83.659136","3.117860, -64.713915",Failed
B6287,Swallow,"40.672310, 131.568769","5.973064, 77.052300",Failed
B6288,Swallow,"54.042600, -115.411943","9.783555, -94.350233",Successful
B6296,Swallow,"43.832954, -122.575027","13.446655, -94.167784",Successful
B6298,Swallow,"54.236445, -108.811958","5.267032, -62.477790",Failed
B6300,Swallow,"46.071982, -0.430800","9.830779, 78.030426",Successful
B6306,Swallow,"54.667283, -121.827957","3.595302, -69.740083",Failed
B6309,Swallow,"54.701813, 37.419940","5.957753, 88.729860",Failed
B6319,Swallow,"54.904880, -100.813929","9.703450, -81.338619",Successful
B6336,Swallow,"53.667888, -80.130438","12.480399, -86.180748",Failed
B6337,Swallow,"47.017019, -112.314024","3.681796, -72.093008",Failed
B6342,Swallow,"40.377650, 126.413801","11.879304, 87.861107",Successful
B6349,Swallow,"48.062036, -78.246596","7.910176, -63.602246",Successful
B6354,Swallow,"53.762634, 102.544009","13.328411, 104.129253",Failed
B6355,Swallow,"57.837901, 19.301677","14.810997, 109.475130",Successful
B6357,Swallow,"48.002191, 13.177234","10.366920, 1.290211",Successful
B6364,Swallow,"59.423956, 7.935614","13.335822, 101.537721",Failed
B6381,Swallow,"48.594950, -105.994852","9.505214, -93.839943",Successful
B6399,Swallow,"56.326601, 29.266557","16.462918, 71.951500",Successful
B6400,Swallow,"56.314004, 26.945771","5.197495, 89.196641",Failed
B6402,Swallow,"53.806953, -71.544488","-15.037712, -55.385430",Failed
B6410,Swallow,"46.229864, 15.937510","7.186085, 9.506405",Successful
B6413,Swallow,"57.181766, 17.297867","-4.641839, 38.133390",Successful
B6426,Swallow,"43.471979, -71.539295","-34.254314, -48.353184",Failed
B6429,Swallow,"54.476336, -111.783458","13.860544, -81.089279",Successful
B6430,Swallow,"48.124146, 52.322593","-8.762862, 25.510006",Failed
B6434,Swallow,"53.056453, 56.285044","-5.908854, 26.719420",Failed
B6435,Swallow,"50.481148, -99.463312","4.584752, -62.781276",Failed
B6438,Swallow,"54.642941, -85.256126","4.306444, -70.184780",Failed
B6441,Swallow,"52.827170, 56.467048","12.743556, 75.927218",Successful
B6447,Swallow,"54.334351, -111.900616","-18.616066, -50.168689",Successful
B6458,Swallow,"56.734125, 22.208121","1.768911, -1.445717",Failed
B6465,Swallow,"51.352851, -101.427348","-19.849257, -51.277224",Failed
B6470,Swallow,"48.488793, 132.497539","3.477836, 6.484603",Failed
B6472,Swallow,"46.642961, -102.103302","-26.709216, -53.801873",Successful
B6473,Swallow,"53.059530, -105.329152","-21.920823, -54.455191",Failed
B6479,Swallow,"42.048155, 108.956657","5.849739, 73.653708",Successful
B6486,Swallow,"41.536564, 125.134200","6.172891, 107.926930",Successful
B6487,Swallow,"42.588930, -104.789921","-24.348505, -49.871177",Successful
B6498,Swallow,"50.733288, -81.269174","0.427608, -73.208886",Failed
B6516,Swallow,"46.391606, 127.992294","14.969306, 109.178752",Failed
B6523,Swallow,"45.790417, -117.350181","16.416602, -92.522452",Failed
B6524,Swallow,"35.255559, 107.905489","12.634932, 98.740516",Successful
B6528,Swallow,"50.707583, 47.194512","10.920832, -8.426989",Successful
B6530,Swallow,"58.928594, 4.102893","1.923951, -12.531175",Failed
B6533,Swallow,"45.994267, 138.968458","11.229371, 101.357182",Successful
B6536,Swallow,"55.488421, -6.880715","2.339010, -10.378613",Successful
B6561,Swallow,"48.016037, -113.174734","-32.531303, -62.842425",Failed
B6572,Swallow,"57.437420, 47.106007","11.861855, 108.413013",Failed
B6578,Swallow,"53.768463, 6.968912","-8.479600, 35.272943",Successful
B6579,Swallow,"57.331408, 6.618803","7.277855, -14.702599",Successful
B6585,Swallow,"57.608865, 55.157029","7.062968, 6.525823",Failed
B6599,Swallow,"51.949778, -109.083580","15.453123, -85.777269",Failed
B6606,Swallow,"54.132405, 136.165111","-5.251614, 32.617593",Successful
B6612,Swallow,"44.611399, 101.988534","11.903050, 107.336165",Failed
B6621,Swallow,"57.776034, 6.203815","9.589992, -5.091113",Failed
B6625,Swallow,"52.177485, 23.732636","10.625184, -2.942151",Successful
B6626,Swallow,"46.228768, -113.347351","15.900979, -93.331717",Successful
B6629,Swallow,"53.145365, 0.368044","11.285189, 3.816357",Successful
B6636,Swallow,"43.575691, -78.870945","-27.307346, -46.588194",Failed
B6641,Swallow,"39.512956, 124.580703","9.138316, -5.375158",Failed
B6646,Swallow,"47.469020, -88.990267","-31.999492, -50.830865",Failed
B6649,Swallow,"47.678888, 49.136151","18.902751, 72.190492",Failed
B6660,Swallow,"51.204068, 101.477249","6.720073, 101.448735",Failed
B6671,Swallow,"42.888585, -80.919389","12.281246, -80.186930",Successful
B6673,Swallow,"45.653906, 48.571258","7.159040, 102.124772",Successful
B6686,Swallow,"45.404939, -74.949384","0.343295, -65.063328",Successful
B6703,Swallow,"42.440178, -123.982631","13.484865, -91.639666",Successful
B6705,Swallow,"37.435623, 129.201183","1.765839, 36.593272",Successful
B6707,Swallow,"49.512977, -75.790198","3.854384, -67.179249",Failed
B6713,Swallow,"42.414509, 130.493064","7.720567, 106.965641",Successful
B6720,Swallow,"52.047253, -87.088807","17.260254, -91.147706",Failed
B6725,Swallow,"46.383035, -124.413489","17.065162, -93.491682",Failed
B6731,Swallow,"47.821111, -86.250659","3.929314, -65.766523",Failed
B6736,Swallow,"47.986936, 34.354754","-9.144063, 34.156645",Successful
B6740,Swallow,"45.711732, -3.428858","3.303396, 7.672286",Failed
B6743,Swallow,"51.026659, 0.013215","4.693479, 4.090508",Failed
B6744,Swallow,"54.886270, 8.133035","1.477235, -1.274901",Successful
B6746,Swallow,"47.651492, 41.115984","-12.229921, 36.060915",Successful
B6748,Swallow,"45.216199, -76.411583","2.115484, -62.534184",Successful
B6758,Swallow,"36.757686, 109.093396","5.848995, 77.352974",Failed
B6761,Swallow,"48.750216, 67.260445","7.670854, 84.706665",Failed
B6762,Swallow,"53.291903, 38.669149","7.669341, 100.188484",Failed
B6764,Swallow,"59.981537, 65.361277","14.274832, 78.008826",Successful
B6766,Swallow,"46.812013, 107.029561","19.656626, 82.660262",Successful
B6771,Swallow,"45.285780, -105.561466","-23.602258, -61.078760",Failed
B6778,Swallow,"50.482565, 14.901344","11.230397, -1.421799",Failed
B6786,Swallow,"51.659005, -80.179421","1.766304, -68.596722",Failed
B6794,Swallow,"45.064873, -104.218200","-34.014894, -56.907199",Successful
B6799,Swallow,"54.944954, 35.266283","6.872007, 97.575398",Failed
B6800,Swallow,"53.835937, 106.794345","4.010301, 5.736082",Successful
B6834,Swallow,"46.180198, 26.057638","0.807320, -12.041956",Failed
B6835,Swallow,"55.953343, -0.055730","5.914227, -7.321788",Failed
B6842,Swallow,"46.836873, -88.277745","8.904995, -91.160740",Successful
B6844,Swallow,"51.056336, -75.074332","0.324139, -61.465427",Successful
B6853,Swallow,"57.374155, -6.668694","10.341363, -8.156318",Successful
B6862,Swallow,"57.625918, 9.616520","0.704479, -11.484382",Failed
B6868,Swallow,"46.655827, -84.483809","14.403993, -88.962173",Successful
B6888,Swallow,"46.711691, 103.314373","8.701098, 106.773323",Failed
B6899,Swallow,"47.427517, -116.570240","15.939589, -93.681476",Successful
B6909,Swallow,"46.590855, -120.939831","2.339636, -61.999475",Successful
B6912,Swallow,"46.643494, -78.564577","9.851018, -81.426378",Failed
B6919,Swallow,"44.116147, 124.202612","11.482661, 74.516565",Successful
B6945,Swallow,"37.578003, 121.114594","11.077869, 105.789386",Failed
B6947,Swallow,"48.703433, 19.800640","-8.171285, 28.443368",Successful
B6961,Swallow,"44.407300, -116.892901","3.392374, -62.835457",Successful
B6972,Swallow,"50.142462, -90.959433","-30.076555, -45.097885",Failed
B6993,Swallow,"54.227054, 12.957656","3.746035, -0.576662",Failed
B7012,Swallow,"53.924884, 54.344138","17.468618, 83.074720",Successful
B7025,Swallow,"58.127018, 13.092889","-6.947267, 29.013494",Successful
B7036,Swallow,"49.771425, -97.540231","10.876099, -82.328055",Failed
B7055,Swallow,"46.624987, -102.257363","15.104710, -82.049295",Successful
B7059,Swallow,"53.424307, 127.172134","13.422175, 97.898638",Failed
B7075,Swallow,"58.869558, 14.598870","4.234053, -5.167873",Failed
B7078,Swallow,"52.327266, 4.458499","11.455557, 9.080788",Successful
B7079,Swallow,"44.246039, -109.128597","6.415579, -74.299108",Successful
B7084,Swallow,"48.612175, 108.486783","-0.632829, 28.687608",Failed
B7087,Swallow,"50.980953, -73.881666","7.675807, -69.316657",Failed
B7094,Swallow,"41.908116, 139.627425","10.583508, 109.428669",Failed
B7101,Swallow,"55.310768, 29.159714","5.259624, 3.734301",Failed
B7119,Swallow,"52.123094, 10.185536","1.308586, 9.734600",Failed
B7133,Swallow,"55.546862, 0.580643","8.323198, 0.330078",Successful
B7148,Swallow,"54.786881, -79.044229","1.194961, -68.798211",Successful
B7154,Swallow,"46.834061, 18.982554","-4.314894, 37.130240",Failed
B7158,Swallow,"46.730588, -115.063807","4.148979, -72.698563",Failed
B7170,Swallow,"54.505569, -4.913657","7.488103, 0.701723",Successful
B7171,Swallow,"40.300728, 129.917549","6.273205, 88.204673",Successful
B7196,Swallow,"47.152329, 17.234269","2.762341, 5.592497",Successful
B7207,Swallow,"54.475746, -116.995807","-18.726151, -54.108419",Successful
B7239,Swallow,"37.165862, 128.619922","6.724203, -5.988251",Successful
B7240,Swallow,"56.901353, 41.253365","7.597090, 74.496051",Successful
B7245,Swallow,"57.938645, 6.496414","8.378334, -8.337347",Failed
B7250,Swallow,"45.207090, -122.775933","-20.868598, -57.342215",Failed
B7253,Swallow,"46.484720, 9.277106","3.323011, 1.547082",Successful
B7257,Swallow,"52.524503, -6.864914","5.725824, 6.614241",Successful
B7266,Swallow,"54.619124, 1.827053","4.825224, -10.424519",Successful
B7267,Swallow,"52.609954, -121.436833","14.348516, -83.899472",Successful
B7274,Swallow,"45.278561, -85.610647","-18.671372, -53.354086",Successful
B7282,Swallow,"50.694879, 68.861419","13.002846, 100.740801",Failed
B7289,Swallow,"50.844847, -116.453180","5.231492, -68.143737",Successful
B7293,Swallow,"58.431160, -4.644078","11.935792, -1.299340",Failed
B7294,Swallow,"51.966319, -108.479771","3.736199, -71.789645",Successful
B7299,Swallow,"46.928258, -105.890827","6.529148, -66.281050",Failed
B7308,Swallow,"47.411681, -95.685225","-25.164008, -55.387242",Failed
B7328,Swallow,"57.584626, -8.460597","2.153561, 8.552039",Successful
B7336,Swallow,"41.111130, 105.329493","12.927310, 101.987244",Successful
B7344,Swallow,"43.345926, -118.115648","-22.687151, -54.487319",Successful
B7346,Swallow,"44.195141, 121.069187","11.231690, 83.629927",Successful
B7361,Swallow,"42.287314, -70.458488","17.501805, -84.989084",Failed
B7365,Swallow,"40.604180, 129.313318","7.115873, 109.828775",Failed
B7368,Swallow,"51.888387, -94.075610","12.567787, -81.137360",Successful
B7369,Swallow,"53.150129, 14.883164","14.767643, 108.563962",Successful
B7372,Swallow,"52.064669, 22.139792","1.681855, 2.635385",Successful
B7386,Swallow,"41.701303, 123.663621","6.969287, 70.087330",Successful
B7388,Swallow,"58.676261, 57.366785","14.235870, 100.832168",Failed
B7395,Swallow,"52.851024, -94.690922","9.739117, -89.031024",Successful
B7410,Swallow,"49.747769, -79.817703","-16.265323, -46.309556",Successful
B7414,Swallow,"42.193438, -79.784617","1.203993, -70.195819",Failed
B7423,Swallow,"57.646275, 34.459615","10.424482, 98.267142",Failed
B7424,Swallow,"42.976373, 127.818396","16.918138, 85.688637",Successful
B7426,Swallow,"54.918128, 21.885856","7.813217, -7.455622",Failed
B7429,Swallow,"53.738992, 41.296008","17.753192, 83.078504",Failed
B7434,Swallow,"50.975538, -111.832002","12.957384, -85.320789",Failed
B7437,Swallow,"52.217371, 122.596568","7.144255, 102.756521",Successful
B7440,Swallow,"42.170231, -106.008901","5.835871, -65.220967",Successful
B7441,Swallow,"56.252106, 67.488688","9.782835, 71.887371",Failed
B7445,Swallow,"52.083120, -8.459361","7.282756, -9.658542",Successful
B7454,Swallow,"59.642965, 22.696408","2.032374, 8.988818",Successful
B7455,Swallow,"45.062602, -90.772278","10.583969, -83.226914",Failed
B7469,Swallow,"50.151913, -84.049316","16.728954, -92.005071",Failed
B7470,Swallow,"51.710851, 20.973695","1.882487, 7.915371",Successful
B7474,Swallow,"49.829587, -124.287976","0.164612, -73.896540",Successful
B7483,Swallow,"46.381309, 26.324290","2.221221, 6.568319",Failed
B7497,Swallow,"49.714662, -112.582085","9.190905, -89.741441",Failed
B7504,Swallow,"56.405886, 11.982436","3.479639, -4.483040",Failed
B7505,Swallow,"53.072741, -95.804073","12.281802, -87.784056",Successful
B7517,Swallow,"52.071467, -113.985429","0.803855, -68.628098",Successful
B7520,Swallow,"56.575437, 31.746995","10.356485, 109.307893",Failed
B7528,Swallow,"54.110308, 14.762068","9.594925, -5.031057",Failed
B7535,Swallow,"49.668887, -119.096529","1.716981, -65.258802",Successful
B7543,Swallow,"54.225412, 23.801372","3.470685, -14.980674",Successful
B7553,Swallow,"56.518414, 16.917547","6.452097, 3.244090",Failed
B7557,Swallow,"46.681466, -86.980548","-29.373547, -54.334168",Failed
B7572,Swallow,"49.339618, 123.194878","14.606786, 104.443969",Failed
B7574,Swallow,"42.173386, -76.141845","13.655780, -80.663792",Failed
B7580,Swallow,"52.851119, 136.026215","8.545870, 98.948778",Successful
B7582,Swallow,"56.238319, 16.709388","11.375964, 77.099633",Successful
B7588,Swallow,"44.949711, 137.893662","-14.799163, 26.760230",Successful
B7599,Swallow,"46.935318, -109.961464","6.132414, -65.514118",Successful
B7601,Swallow,"37.272995, 128.536375","-12.094747, 38.125961",Successful
B7605,Swallow,"51.741448, -86.391914","5.097874, -69.234823",Successful
B7621,Swallow,"53.002545, -111.239039","11.398971, -92.005246",Failed
B7623,Swallow,"48.222055, -85.184734","-27.321014, -58.182988",Failed
B7638,Swallow,"48.067142, -112.586905","-16.100775, -55.784218",Successful
B7641,Swallow,"45.205920, -95.162251","14.033949, -83.759630",Failed
B7660,Swallow,"59.139411, 54.851890","5.345945, -4.178050",Successful
B7670,Swallow,"55.996182, -4.830985","1.001604, -2.149698",Successful
B7672,Swallow,"38.580331, 125.619885","-6.563612, 36.457665",Failed
B7677,Swallow,"49.267162, -93.000665","-15.000045, -64.300886",Failed
B7678,Swallow,"45.950819, -117.006153","4.769826, -73.480557",Failed
B7679,Swallow,"49.822185, -116.002100","-16.277960, -51.185883",Successful
B7686,Swallow,"51.469176, -81.640604","-27.108819, -49.022379",Successful
B7693,Swallow,"50.596569, -114.706283","-29.196991, -49.258949",Failed
B7694,Swallow,"53.945852, -113.967047","-21.140993, -55.912952",Failed
B7698,Swallow,"48.134611, 115.511425","8.167577, 109.236482",Failed
B7700,Swallow,"54.011178, 110.315536","11.893115, 98.980764",Failed
B7714,Swallow,"44.902722, -101.722906","1.656641, -64.150871",Successful
B7723,Swallow,"42.780341, 112.344596","1.958575, -11.364025",Failed
B7725,Swallow,"47.950619, 5.294743","13.237479, 102.310237",Failed
B7738,Swallow,"46.164166, 109.190578","6.582160, 75.163126",Successful
B7739,Swallow,"48.912766, -87.425328","12.954206, -93.499069",Failed
B7753,Swallow,"48.630787, 18.051247","-13.271094, 30.773657",Successful
B7763,Swallow,"57.225185, 10.470582","14.791072, 78.562710",Successful
B7767,Swallow,"52.250205, -88.872866","-32.436523, -54.743341",Failed
B7794,Swallow,"59.784404, 47.595068","5.133246, 5.920937",Failed
B7804,Swallow,"44.635238, -70.949809","-24.523241, -53.933434",Successful
B7836,Swallow,"49.444423, 3.327340","1.946405, -11.986577",Successful
B7847,Swallow,"50.662807, -98.189178","6.978103, -66.718472",Successful
B7851,Swallow,"37.203011, 121.419198","8.785842, 86.044748",Successful
B7852,Swallow,"45.104678, -90.769022","8.629081, -86.596960",Successful
B7859,Swallow,"51.763260, 14.295654","-8.764773, 29.459172",Successful
B7868,Swallow,"50.569871, -2.477965","0.790897, -14.394461",Failed
B7873,Swallow,"49.002081, -123.500653","-22.213464, -57.204163",Failed
B7875,Swallow,"45.925114, 15.823841","10.646295, -6.592033",Successful
B7877,Swallow,"48.170822, -1.020231","8.942800, 86.615420",Failed
B7878,Swallow,"36.718416, 138.276900","9.747638, 98.537167",Successful
B7889,Swallow,"50.789425, -88.969768","2.059938, -69.943267",Failed
B7894,Swallow,"49.225603, 18.409574","10.849775, 103.225337",Failed
B7898,Swallow,"59.265152, 6.517756","10.861439, -1.064856",Failed
B7904,Swallow,"55.075366, 10.873142","5.966492, -9.210027",Successful
B7905,Swallow,"42.779722, -110.943044","15.081369, -88.690314",Successful
B7920,Swallow,"54.934133, -9.730852","0.387230, -13.443443",Failed
B7924,Swallow,"55.873705, -2.441734","4.029792, -11.246180",Successful
B7930,Swallow,"59.268142, 9.275728","18.317983, 77.428029",Successful
B7938,Swallow,"55.623650, 6.983217","4.776779, -1.550034",Successful
B7968,Swallow,"56.049087, 65.503623","8.794287, 81.662313",Successful
B7971,Swallow,"48.103587, 4.442023","9.095174, 6.884936",Successful
B8010,Swallow,"59.267291, 20.329621","-13.971146, 30.097317",Successful
B8036,Swallow,"48.596247, 16.476316","-8.938375, 37.651948",Successful
B8045,Swallow,"47.592094, 9.466400","6.358923, -0.407865",Failed
B8047,Swallow,"48.332302, -77.460012","1.178007, -60.428995",Successful
B8065,Swallow,"43.604922, -94.731249","-16.116286, -56.160597",Successful
B8075,Swallow,"46.499691, -123.973638","17.874609, -91.985738",Failed
B8089,Swallow,"45.765890, -103.075148","3.628645, -65.270347",Successful
B8095,Swallow,"53.479168, -100.500531","-33.028500, -54.362225",Failed
B8106,Swallow,"58.574586, 68.338059","5.137710, 106.103121",Successful
B8107,Swallow,"57.419962, 1.822385","5.741580, 9.151951",Failed
B8110,Swallow,"54.559327, -90.489022","16.809513, -89.122446",Successful
B8132,Swallow,"54.306602, -122.393851","1.847643, -63.349706",Failed
B8135,Swallow,"46.954735, -73.174123","15.504897, -88.962560",Failed
B8143,Swallow,"59.476395, 29.180043","9.595867, 6.138681",Successful
B8148,Swallow,"44.232334, -119.951724","7.516564, -63.080865",Successful
B8150,Swallow,"59.840372, 28.824346","7.573084, 102.518255",Failed
B8158,Swallow,"42.853824, -123.464331","-30.502585, -58.029450",Successful
B8163,Swallow,"51.659317, -118.603322","4.618550, -65.509549",Failed
B8166,Swallow,"46.986895, -105.581602","5.703796, -66.394515",Failed
B8169,Swallow,"51.717928, -7.945113","11.878487, -9.550272",Successful
B8172,Swallow,"46.709642, -95.153608","-15.925973, -46.729876",Failed
B8174,Swallow,"51.613655, -117.036175","1.753701, -74.825221",Failed
B8180,Swallow,"48.182410, 136.479785","10.052952, 71.475992",Failed
B8188,Swallow,"46.710070, 116.493885","8.424660, 7.118435",Failed
B8219,Swallow,"53.813480, -84.326776","16.106882, -85.051353",Failed
B8220,Swallow,"49.320535, -70.127101","-34.967480, -47.957749",Successful
B8241,Swallow,"48.435687, 19.750288","-4.679247, 35.072419",Successful
B8250,Swallow,"47.972285, -107.750867","8.734261, -81.474130",Failed
B8251,Swallow,"51.110455, -104.230261","1.626729, -66.956600",Failed
B8265,Swallow,"52.547497, -92.278110","9.172775, -80.257949",Failed
B8269,Swallow,"46.483176, -112.701023","-34.678988, -53.975702",Successful
B8281,Swallow,"52.768491, -95.777325","-22.346319, -64.420309",Successful
B8285,Swallow,"55.981697, 37.526504","5.736103, -5.661643",Successful
B8293,Swallow,"50.455777, -101.130785","17.423592, -94.618269",Failed
B8295,Swallow,"48.007279, 14.373760","-5.985651, 35.499903",Successful
B8311,Swallow,"48.998941, 13.334212","5.971464, -12.538357",Successful
B8316,Swallow,"45.498536, 123.268405","7.322592, -5.019492",Successful
B8317,Swallow,"45.838871, -83.673175","-24.632473, -64.782934",Successful
B8324,Swallow,"50.588607, 25.872673","12.012710, 85.406273",Failed
B8335,Swallow,"48.161437, 17.219462","-11.161136, 29.409637",Successful
B8348,Swallow,"52.646041, 66.998799","-7.928548, 39.886147",Failed
B8367,Swallow,"54.730901, -74.328153","-15.435305, -45.566741",Successful
B8390,Swallow,"44.464959, -96.190475","10.152843, -83.212349",Failed
B8393,Swallow,"45.600200, -74.051592","5.088698, -73.324555",Failed
B8404,Swallow,"54.188860, -74.748958","13.317297, -89.083401",Successful
B8416,Swallow,"47.747095, 59.514025","-4.841793, 30.778830",Successful
B8418,Swallow,"47.418079, -86.436186","0.204695, -73.750396",Failed
B8422,Swallow,"54.545721, -4.774348","0.964605, -5.657970",Failed
B8427,Swallow,"48.423009, 26.325439","0.888694, -7.643265",Successful
B8434,Swallow,"48.425936, 60.782662","-1.381051, 38.585851",Successful
B8442,Swallow,"53.553357, 42.109827","14.752599, 82.997341",Successful
B8444,Swallow,"59.535343, 9.147821","4.204117, 8.925681",Successful
B8448,Swallow,"59.721160, 0.249162","1.556757, -11.705124",Failed
B8455,Swallow,"57.552689, 45.800418","-5.136468, 27.683633",Failed
B8464,Swallow,"47.876802, 101.429685","7.747092, 71.929705",Successful
B8476,Swallow,"43.824583, -116.986676","9.370382, -92.276021",Failed
B8480,Swallow,"42.167865, -109.606682","11.531424, -80.016050",Successful
B8482,Swallow,"58.786375, 42.234796","4.186447, 33.056222",Failed
B8483,Swallow,"48.105888, 22.065312","17.416486, 89.231771",Successful
B8486,Swallow,"45.026566, 35.358903","-5.545127, 31.602445",Successful
B8493,Swallow,"54.629423, -70.034424","1.214439, -62.335536",Successful
B8494,Swallow,"50.979644, 62.862304","18.635911, 76.182760",Failed
B8500,Swallow,"52.976459, -0.412928","7.225682, 5.468308",Successful
B8506,Swallow,"49.680246, -76.329033","6.042410, -69.944399",Failed
B8510,Swallow,"59.077729, 40.440550","6.003025, 72.099378",Successful
B8522,Swallow,"57.120333, 46.496154","-8.915401, 28.029686",Failed
B8534,Swallow,"49.629678, -90.348545","16.725123, -93.510798",Failed
B8539,Swallow,"46.911134, 106.219147","8.228896, 98.670494",Failed
B8556,Swallow,"56.758671, 68.231349","-4.460571, 32.967294",Failed
B8574,Swallow,"51.484106, -98.427897","6.264759, -72.237012",Failed
B8576,Swallow,"45.026764, -109.753031","17.145976, -93.247017",Failed
B8584,Swallow,"49.617939, -73.850029","-34.822378, -64.555191",Failed
B8590,Swallow,"55.262515, 1.295250","11.863451, 99.235617",Successful
B8610,Swallow,"49.764832, -115.530371","8.706111, -88.806452",Failed
B8620,Swallow,"51.819857, -74.815039","3.815578, -66.922434",Failed
B8629,Swallow,"51.091136, -8.803519","11.062876, -9.351607",Failed
B8631,Swallow,"56.146974, 63.934363","18.061474, 73.685672",Successful
B8642,Swallow,"47.192163, 64.955308","-11.656754, 39.653573",Failed
B8643,Swallow,"45.261015, 51.259574","1.611062, -4.212510",Successful
B8689,Swallow,"48.285052, -110.675818","3.475546, -63.242609",Failed
B8694,Swallow,"45.956146, -91.797132","3.302436, -66.037796",Successful
B8700,Swallow,"45.928792, -107.615103","9.779354, -88.463829",Failed
B8702,Swallow,"57.659573, 32.389545","0.190828, -10.313394",Failed
B8705,Swallow,"51.949400, 9.306981","-5.280059, 26.729104",Successful
B8709,Swallow,"52.656777, 23.697098","-3.637714, 30.183654",Failed
B8710,Swallow,"46.492350, -70.800174","3.036053, -66.206008",Successful
B8713,Swallow,"46.672674, 137.935233","6.091457, -11.928873",Failed
B8714,Swallow,"48.997374, -120.922337","4.619834, -65.205832",Successful
B8719,Swallow,"52.889367, -73.290302","4.752410, -73.612361",Failed
B8721,Swallow,"43.840107, -97.118468","4.592133, -71.785778",Successful
B8728,Swallow,"53.243788, -87.421165","14.155448, -85.547364",Failed
B8739,Swallow,"51.642699, 14.164985","0.290883, -9.222455",Successful
B8744,Swallow,"45.555413, 69.461509","2.609930, 30.901501",Successful
B8747,Swallow,"45.473497, -88.072796","0.693936, -71.119289",Failed
B8750,Swallow,"46.154364, -104.001307","2.060378, -64.998653",Successful
B8760,Swallow,"50.572952, -113.065027","16.154277, -89.771531",Successful
B8778,Swallow,"50.256981, -88.912245","-26.071937, -53.195064",Failed
B8791,Swallow,"46.359726, -121.223600","5.196235, -62.337366",Successful
B8792,Swallow,"50.559266, -4.733313","6.427905, -5.115881",Failed
B8807,Swallow,"54.768160, -104.468287","4.539988, -72.617782",Successful
B8814,Swallow,"42.733187, -124.316570","8.838253, -86.861792",Successful
B8840,Swallow,"44.182846, -80.173071","-27.339205, -55.111311",Successful
B8841,Swallow,"50.911198, -88.988186","-28.374193, -45.237573",Failed
B8842,Swallow,"52.419790, 128.894389","12.147747, 98.724414",Successful
B8856,Swallow,"45.195294, -107.681604","-15.649172, -56.382780",Successful
B8858,Swallow,"49.762689, -93.280653","13.954440, -94.442209",Failed
B8875,Swallow,"47.441083, -106.766887","4.532701, -71.947675",Successful
B8878,Swallow,"48.896606, -4.814510","-12.559218, 39.725275",Failed
B8884,Swallow,"49.016606, -4.168762","9.014764, 73.564568",Successful
B8891,Swallow,"52.892706, -86.097284","-33.787248, -57.281313",Successful
B8893,Swallow,"53.021022, 68.535759","-1.623883, 37.542159",Successful
B8895,Swallow,"57.788090, 51.673372","3.806210, 6.947197",Failed
B8898,Swallow,"44.522736, -122.418554","6.865138, -73.375484",Failed
B8901,Swallow,"45.992744, -116.777501","11.100514, -94.726837",Failed
B8913,Swallow,"48.151403, -117.547781","2.849965, -69.062073",Successful
B8916,Swallow,"48.162775, -80.560710","3.372322, -64.471637",Successful
B8922,Swallow,"46.718911, 23.876685","7.751091, -14.523346",Failed
B8924,Swallow,"55.794294, 25.660245","9.173313, 82.517253",Failed
B8926,Swallow,"36.999788, 121.045766","8.879654, 84.158650",Failed
B8931,Swallow,"58.062208, 1.239133","7.227556, -6.334071",Successful
B8937,Swallow,"44.507640, 123.785995","11.297825, 83.752617",Failed
B8940,Swallow,"51.061515, -102.101327","2.796360, -70.988692",Successful
B8941,Swallow,"48.922826, -0.155109","3.335665, 25.786262",Successful
B8944,Swallow,"57.110302, -2.310640","11.417294, 79.619097",Failed
B8950,Swallow,"47.655986, 113.811089","7.282835, 105.292653",Successful
B8957,Swallow,"48.837704, -91.662423","-28.823179, -60.006811",Successful
B8964,Swallow,"53.627420, -88.891883","-33.000527, -46.010460",Failed
B8970,Swallow,"49.337114, -103.911439","6.752533, -73.687326",Successful
B8975,Swallow,"48.422192, -85.735222","9.436065, -82.554596",Failed
B8977,Swallow,"50.640922, 103.612258","19.554696, 84.341063",Successful
B8980,Swallow,"45.447746, 1.120675","5.979362, 2.238651",Successful
B8983,Swallow,"52.440983, -116.978767","9.621031, -81.641274",Failed
B9001,Swallow,"50.647885, -94.792813","3.783072, -60.111702",Failed
B9005,Swallow,"50.431798, 10.945605","9.907188, 5.010902",Failed
B9020,Swallow,"49.294959, -71.882005","16.971868, -84.807100",Failed
B9038,Swallow,"57.958316, 24.061060","3.492553, 27.661215",Successful
