Bird_ID,Species,Origin,Destination,Migration_Success
B6708,Crane,"57.301552, -110.234379","27.881932, -84.676359",Failed
B6709,Crane,"68.482246, -154.632930","34.116782, -98.663373",Successful
B6717,Crane,"58.687767, -112.591261","32.132366, -99.679347",Failed
B6737,Crane,"66.953283, -158.490910","30.288728, -101.378428",Successful
B6747,Crane,"62.207316, -112.473174","31.146603, -82.271888",Failed
B6749,Crane,"57.234028, -117.509240","33.119976, -99.590515",Successful
B6751,Crane,"52.652848, -112.546949","27.655415, -80.372918",Successful
B6755,Crane,"66.824599, -141.134516","24.605910, -100.561849",Successful
B6767,Crane,"55.869333, -119.937421","26.452793, -83.950388",Failed
B6769,Crane,"68.372717, -151.237988","30.165736, -104.839256",Failed
B6775,Crane,"66.083783, -147.366231","28.828639, -83.364105",Successful
B6776,Crane,"69.930917, -149.153409","26.441127, -97.386710",Failed
B6781,Crane,"61.531129, -113.274378","34.055821, -99.569116",Failed
B6782,Crane,"58.156954, -98.456396","26.310299, -97.585669",Failed
B6788,Crane,"43.994457, -88.739788","31.482562, -82.628951",Failed
B6810,Crane,"58.922235, -111.450302","26.940784, -103.382671",Successful
B6813,Crane,"58.638737, -112.647070","32.375916, -95.180170",Successful
B6814,Crane,"59.229126, -108.599666","22.627013, -99.622280",Failed
B6815,Crane,"64.269145, -95.423106","30.522084, -84.779677",Successful
B6818,Crane,"64.610948, -97.087193","29.381292, -103.900924",Successful
B6822,Crane,"55.851589, -104.558273","25.076459, -101.228526",Successful
B6825,Crane,"47.010159, -89.338314","29.220602, -81.293420",Successful
B6828,Crane,"47.473644, -96.242386","22.777236, -95.589368",Successful
B6829,Crane,"43.612412, -88.822255","26.302882, -80.000390",Failed
B6831,Crane,"47.678411, -86.051546","30.808689, -81.539559",Successful
B6854,Crane,"55.693144, -105.236369","32.317619, -99.492505",Failed
B6856,Crane,"62.318044, -116.071942","28.229413, -103.920726",Successful
B6859,Crane,"59.344241, -109.663331","28.651692, -104.743013",Failed
B6871,Crane,"45.344865, -93.787464","31.312787, -95.607050",Failed
B6885,Crane,"61.090673, -147.243237","32.811397, -102.639469",Successful
B6887,Crane,"59.449221, -107.346282","27.722794, -103.923744",Failed
B6890,Crane,"65.212375, -145.142252","27.416744, -101.980138",Failed
B6897,Crane,"59.245358, -103.427085","31.103785, -104.091012",Successful
B6904,Crane,"59.626671, -100.362778","33.134711, -96.388726",Successful
B6914,Crane,"64.980209, -104.624383","34.760696, -104.821899",Successful
B6916,Crane,"64.461778, -102.736056","24.057423, -95.332993",Failed
B6927,Crane,"60.888446, -115.857991","33.384205, -105.617597",Failed
B6954,Crane,"64.062358, -144.840851","23.069273, -102.076022",Failed
B6963,Crane,"48.172608, -99.740788","28.955575, -80.822414",Failed
B6971,Crane,"51.629093, -111.458360","26.938776, -83.520771",Successful
B6976,Crane,"44.328621, -99.278481","30.037343, -82.922747",Failed
B6979,Crane,"44.169165, -95.708101","31.560768, -82.158607",Failed
B6982,Crane,"60.014588, -95.368180","29.639469, -102.077264",Failed
B6985,Crane,"48.159078, -97.918249","32.358306, -95.891717",Failed
B6987,Crane,"64.743288, -103.616452","34.993402, -100.986053",Failed
B6988,Crane,"44.808379, -89.760824","30.639062, -84.185455",Failed
B6994,Crane,"59.860213, -91.263788","28.729768, -83.162748",Successful
B6996,Crane,"69.176342, -148.010029","33.036175, -99.768891",Failed
B6997,Crane,"44.151440, -95.437430","32.584091, -102.802530",Failed
B6999,Crane,"44.929006, -91.504030","31.660017, -100.064772",Successful
B7001,Crane,"64.287358, -101.116043","29.029448, -80.480701",Successful
B7006,Crane,"52.873816, -107.583045","26.250848, -96.188496",Failed
B7016,Crane,"48.189482, -89.826867","29.570920, -80.039606",Successful
B7018,Crane,"50.874967, -111.968142","30.897066, -97.009531",Successful
B7019,Crane,"52.957666, -108.509021","30.822232, -104.881481",Failed
B7024,Crane,"46.977028, -88.252378","29.544472, -102.343170",Successful
B7030,Crane,"55.493970, -92.001349","22.299962, -95.804204",Failed
B7031,Crane,"61.761917, -141.599141","28.258161, -105.540417",Successful
B7035,Crane,"47.717542, -86.443874","27.974595, -82.644138",Successful
B7038,Crane,"65.514357, -148.487948","32.066067, -95.853796",Failed
B7040,Crane,"61.429319, -101.643548","32.617230, -98.599675",Failed
B7047,Crane,"56.522435, -101.663286","24.712496, -95.840374",Failed
B7049,Crane,"44.385985, -97.057269","28.303201, -96.638303",Successful
B7061,Crane,"53.890007, -107.568367","23.400009, -99.541211",Successful
B7062,Crane,"60.721225, -143.321243","30.840780, -98.618178",Failed
B7065,Crane,"62.965290, -143.223532","33.609392, -102.857530",Failed
B7070,Crane,"59.056461, -115.423981","27.685663, -99.222560",Successful
B7076,Crane,"51.236288, -107.904898","32.350686, -95.068780",Successful
B7083,Crane,"68.877690, -142.912061","31.110765, -95.260698",Successful
B7103,Crane,"50.776930, -103.444983","27.406090, -99.364815",Failed
B7104,Crane,"61.291622, -143.552684","30.835956, -80.025198",Successful
B7111,Crane,"62.154458, -102.862096","27.040637, -83.749706",Successful
B7125,Crane,"59.243730, -118.440818","31.245559, -95.907674",Successful
B7127,Crane,"45.159144, -85.420597","30.766732, -80.431877",Failed
B7139,Crane,"44.261451, -92.450673","26.609928, -80.686120",Successful
B7142,Crane,"69.665950, -159.443420","34.713205, -98.039115",Successful
B7144,Crane,"46.479712, -88.266272","28.981168, -101.840160",Failed
B7149,Crane,"48.767029, -92.551896","27.373667, -82.484040",Failed
B7150,Crane,"43.765909, -93.046516","27.754434, -84.867476",Successful
B7175,Crane,"48.166149, -99.067417","27.795777, -82.306904",Failed
B7177,Crane,"65.793908, -157.643754","34.119150, -101.730743",Failed
B7184,Crane,"61.795171, -154.306753","28.394040, -82.053690",Successful
B7193,Crane,"54.778235, -102.950676","30.025549, -81.991170",Failed
B7199,Crane,"52.045955, -107.589136","30.193416, -98.690134",Successful
B7226,Crane,"62.553712, -154.635598","26.774996, -82.809911",Successful
B7234,Crane,"45.278946, -85.854566","26.554116, -83.618293",Failed
B7255,Crane,"56.769207, -111.554035","30.421461, -81.069236",Successful
B7270,Crane,"50.738326, -107.179795","33.748223, -101.987805",Successful
B7279,Crane,"59.704355, -111.441739","30.387901, -84.469624",Successful
B7283,Crane,"65.172643, -149.526591","27.537821, -83.875597",Successful
B7288,Crane,"57.696377, -112.158608","33.302171, -97.874290",Successful
B7297,Crane,"58.646849, -104.821883","29.053881, -97.102051",Successful
B7310,Crane,"59.083820, -101.487706","28.211640, -99.578926",Failed
B7317,Crane,"45.409088, -87.870722","31.432621, -98.719569",Failed
B7319,Crane,"61.630815, -117.515982","30.467417, -83.695292",Failed
B7331,Crane,"62.058983, -100.186666","22.537386, -100.722105",Successful
B7333,Crane,"57.128676, -106.560813","26.687053, -100.871890",Successful
B7334,Crane,"69.476641, -155.912092","23.030990, -97.480621",Failed
B7337,Crane,"56.919526, -108.489095","29.503566, -101.350720",Successful
B7375,Crane,"59.743940, -110.917061","30.025736, -104.533661",Successful
B7379,Crane,"50.691190, -101.900328","30.723728, -99.210813",Failed
B7382,Crane,"60.159807, -151.601807","28.515493, -101.396861",Successful
B7405,Crane,"63.669325, -152.453521","34.678316, -95.344198",Failed
B7411,Crane,"44.927656, -92.273343","27.244752, -82.400504",Successful
B7431,Crane,"55.070712, -90.116921","27.747374, -98.667179",Failed
B7432,Crane,"63.499058, -115.011551","34.500157, -101.646908",Successful
B7442,Crane,"55.659954, -100.104434","31.314343, -96.315080",Failed
B7446,Crane,"63.320959, -147.922073","30.035234, -81.569888",Successful
B7449,Crane,"50.614658, -100.558566","33.136427, -101.408519",Failed
B7450,Crane,"60.522398, -140.866540","29.485845, -84.283885",Failed
B7452,Crane,"59.280197, -108.371432","26.401603, -102.134709",Successful
B7467,Crane,"45.151919, -95.721407","27.028671, -99.363615",Failed
B7471,Crane,"55.167154, -102.901421","23.008419, -98.250275",Successful
B7472,Crane,"59.501863, -102.353919","29.684424, -99.718686",Successful
B7473,Crane,"46.937090, -92.557768","32.602203, -99.918003",Failed
B7476,Crane,"62.593735, -114.784732","22.663324, -104.368337",Failed
B7479,Crane,"48.409243, -99.245432","31.036267, -81.038347",Failed
B7482,Crane,"69.770740, -153.009501","29.865133, -83.171167",Successful
B7485,Crane,"44.916660, -98.556243","27.408833, -80.845927",Failed
B7492,Crane,"67.196015, -146.756978","31.731600, -82.077265",Failed
B7498,Crane,"59.361664, -106.023225","28.533037, -81.104223",Failed
B7510,Crane,"60.869462, -115.861821","27.343281, -96.124169",Successful
B7513,Crane,"43.430001, -94.438383","24.404415, -95.737595",Failed
B7515,Crane,"51.796668, -111.472003","31.529025, -99.610303",Failed
B7527,Crane,"57.940702, -106.809153","32.516142, -97.572926",Successful
B7538,Crane,"53.219264, -105.346212","26.948573, -80.091841",Successful
B7547,Crane,"60.958670, -152.240279","32.362892, -96.882009",Failed
B7548,Crane,"50.369350, -102.389421","30.091958, -96.943357",Successful
B7550,Crane,"52.877531, -112.627331","24.758025, -95.439226",Successful
B7552,Crane,"64.596622, -92.196269","27.470097, -83.554054",Successful
B7555,Crane,"48.512867, -92.366037","31.004289, -100.887852",Successful
B7577,Crane,"57.305443, -114.540159","27.203585, -103.915813",Successful
B7606,Crane,"57.261162, -106.781163","30.645198, -96.732348",Successful
B7611,Crane,"66.046546, -142.836526","29.113288, -100.711318",Failed
B7615,Crane,"48.311608, -93.084212","28.097226, -80.709487",Successful
B7618,Crane,"53.085386, -109.970767","28.772472, -80.670279",Failed
B7625,Crane,"58.662609, -91.155274","22.256515, -97.125361",Failed
B7633,Crane,"61.264202, -150.949102","30.950692, -101.501656",Failed
B7639,Crane,"59.630554, -115.288853","28.811009, -83.799691",Successful
B7643,Crane,"51.587274, -111.356637","31.790333, -103.423825",Failed
B7645,Crane,"62.452489, -152.050227","27.602106, -82.356964",Successful
B7652,Crane,"60.969563, -151.501652","34.628414, -95.352696",Failed
B7689,Crane,"60.454618, -143.016643","23.879218, -98.253310",Successful
B7704,Crane,"61.388406, -159.966669","32.761343, -101.594322",Successful
B7712,Crane,"55.654640, -91.118466","28.261562, -80.341077",Successful
B7717,Crane,"55.684097, -103.862892","31.580999, -103.690457",Successful
B7734,Crane,"61.365673, -150.156915","32.319275, -95.882240",Successful
B7747,Crane,"60.694291, -149.426664","28.917410, -98.394670",Successful
B7749,Crane,"59.793974, -101.768048","22.661767, -99.487104",Successful
B7752,Crane,"68.411839, -156.075060","34.455950, -104.658492",Failed
B7754,Crane,"58.113919, -101.912076","28.333559, -104.416386",Failed
B7755,Crane,"57.790358, -105.423953","24.803175, -98.415096",Failed
B7758,Crane,"43.453619, -97.589832","30.989390, -99.491768",Successful
B7765,Crane,"44.923201, -95.122619","29.742644, -105.669286",Failed
B7768,Crane,"65.192406, -152.164939","28.403793, -96.893547",Successful
B7779,Crane,"60.397298, -96.798120","24.687905, -98.842052",Successful
B7789,Crane,"43.535978, -86.451562","28.004292, -80.327968",Failed
B7792,Crane,"44.642836, -87.603278","28.300616, -96.051079",Failed
B7800,Crane,"57.266722, -110.098747","23.451806, -103.523405",Successful
B7805,Crane,"58.741211, -105.637351","26.303114, -84.502687",Failed
B7817,Crane,"48.488985, -96.055399","29.408869, -80.326303",Successful
B7841,Crane,"58.956111, -97.705746","29.902847, -82.655537",Failed
B7843,Crane,"66.321877, -142.642443","22.728194, -101.896466",Failed
B7845,Crane,"67.060085, -147.308837","24.263811, -103.335742",Failed
B7846,Crane,"62.107397, -97.435259","29.555335, -80.342279",Failed
B7853,Crane,"43.255960, -90.940063","26.531733, -83.176368",Failed
B7857,Crane,"45.093424, -91.855130","27.568414, -84.010247",Failed
B7863,Crane,"59.376318, -109.227811","31.493350, -84.575265",Successful
B7865,Crane,"50.509961, -112.784319","27.301961, -96.315434",Successful
B7867,Crane,"51.795209, -107.794922","32.876698, -96.498993",Successful
B7876,Crane,"58.914525, -114.508383","23.511755, -99.311635",Successful
B7881,Crane,"63.484398, -140.680940","32.087744, -101.919291",Failed
B7907,Crane,"47.922356, -98.038229","31.256829, -84.652850",Failed
B7911,Crane,"61.460878, -148.642911","28.338882, -104.419036",Successful
B7912,Crane,"64.660347, -114.161674","28.420414, -82.766671",Successful
B7913,Crane,"62.116269, -147.532429","34.314614, -103.964181",Successful
B7928,Crane,"63.233173, -140.883588","33.742136, -97.653818",Successful
B7929,Crane,"50.768146, -100.287183","26.991813, -103.296617",Failed
B7931,Crane,"56.959617, -100.097520","23.774195, -95.253549",Failed
B7933,Crane,"63.998067, -154.359468","32.431540, -99.787129",Failed
B7935,Crane,"56.296867, -107.924445","30.528189, -83.176892",Successful
B7940,Crane,"55.847833, -97.957284","28.688408, -104.817334",Failed
B7952,Crane,"63.172535, -90.058339","30.929070, -82.431100",Failed
B7953,Crane,"65.552485, -154.634269","31.302363, -98.673633",Failed
B7954,Crane,"48.273826, -86.206584","30.567172, -83.497884",Successful
B7967,Crane,"69.660209, -151.760233","33.771013, -104.364317",Successful
B7994,Crane,"45.884074, -92.847539","30.190157, -84.402874",Successful
B8000,Crane,"63.741614, -102.910198","26.351020, -81.136704",Successful
B8005,Crane,"69.122633, -142.602140","27.388087, -103.621941",Failed
B8022,Crane,"43.206376, -99.176237","26.048732, -82.404748",Failed
B8026,Crane,"64.696193, -143.496855","28.362504, -96.117368",Failed
B8038,Crane,"64.935324, -101.165542","31.739052, -83.609573",Failed
B8039,Crane,"44.909954, -99.672877","29.474169, -99.335295",Failed
B8055,Crane,"43.104217, -97.063446","30.170812, -81.996703",Failed
B8070,Crane,"51.036363, -104.648085","29.689018, -96.657645",Successful
B8074,Crane,"59.946941, -116.708503","34.800494, -100.011676",Successful
B8079,Crane,"44.808742, -87.425435","29.092926, -84.810648",Failed
B8083,Crane,"63.946907, -158.819644","30.762319, -104.989892",Failed
B8094,Crane,"57.064592, -105.612266","22.525229, -103.676617",Successful
B8096,Crane,"47.132970, -91.459848","27.520682, -95.269185",Failed
B8108,Crane,"43.487019, -89.936946","31.521222, -97.457457",Successful
B8120,Crane,"51.346522, -102.176184","28.470080, -97.212428",Failed
B8122,Crane,"45.399106, -95.828250","26.676437, -82.989286",Successful
B8124,Crane,"45.744345, -86.643844","27.366328, -82.643927",Failed
B8125,Crane,"69.295929, -159.907575","26.742455, -96.280951",Successful
B8127,Crane,"69.082494, -152.787793","22.966162, -98.769306",Failed
B8129,Crane,"46.836200, -90.947906","31.146024, -80.050878",Failed
B8131,Crane,"47.255560, -95.880064","26.556108, -82.124112",Successful
B8161,Crane,"57.176769, -100.610315","34.616785, -101.124569",Failed
B8162,Crane,"55.571436, -98.665743","28.291186, -80.823201",Successful
B8181,Crane,"48.996786, -98.377482","31.856194, -80.581044",Successful
B8185,Crane,"61.452740, -94.444415","31.225912, -98.528681",Failed
B8226,Crane,"51.239646, -106.297405","31.630620, -101.900985",Failed
B8229,Crane,"67.513748, -159.636523","30.158804, -104.964253",Successful
B8230,Crane,"45.566511, -94.524169","29.182364, -104.235553",Successful
B8234,Crane,"51.476969, -106.891866","29.714559, -102.158194",Successful
B8258,Crane,"54.488121, -107.291488","31.254209, -96.900939",Failed
B8261,Crane,"64.743152, -105.519445","25.065515, -96.065611",Failed
B8264,Crane,"57.523271, -111.216511","33.799619, -95.878744",Failed
B8268,Crane,"63.493160, -156.425381","33.805461, -97.010759",Successful
B8271,Crane,"60.042576, -155.652584","28.708009, -81.671704",Successful
B8277,Crane,"60.833717, -93.184537","26.710876, -84.206105",Failed
B8279,Crane,"63.558404, -151.040665","30.928561, -102.162604",Failed
B8292,Crane,"44.235636, -97.838695","28.282076, -83.619202",Failed
B8299,Crane,"64.531227, -142.462446","29.429794, -102.549073",Successful
B8303,Crane,"46.782795, -91.682224","30.230362, -82.482359",Successful
B8307,Crane,"50.890281, -102.737122","32.656056, -103.524814",Failed
B8310,Crane,"62.093312, -158.132684","32.862104, -99.544255",Successful
B8323,Crane,"56.814097, -91.651130","28.898903, -83.008485",Successful
B8325,Crane,"48.008057, -99.497573","26.085811, -82.989553",Successful
B8327,Crane,"54.522165, -107.615701","28.094888, -101.329742",Successful
B8329,Crane,"56.290343, -101.320224","23.862667, -103.951773",Failed
B8338,Crane,"63.482008, -151.992493","25.731144, -100.291502",Failed
B8340,Crane,"48.125397, -90.384972","30.841883, -83.996464",Failed
B8342,Crane,"55.574764, -110.563893","31.558740, -84.645238",Successful
B8344,Crane,"44.708536, -96.524647","30.014917, -82.764174",Failed
B8356,Crane,"64.154545, -115.730394","31.226177, -97.978563",Successful
B8357,Crane,"45.094302, -95.977193","26.217607, -80.124013",Failed
B8361,Crane,"59.645221, -109.532408","30.674179, -99.628440",Failed
B8364,Crane,"44.698382, -89.691594","30.779199, -83.390796",Failed
B8369,Crane,"56.267724, -100.787980","26.648338, -82.984659",Successful
B8371,Crane,"45.516087, -94.648159","28.842515, -80.975531",Failed
B8377,Crane,"43.607787, -97.470552","25.906727, -96.720879",Successful
B8380,Crane,"64.606286, -90.806194","25.886376, -100.095818",Successful
B8381,Crane,"56.394977, -113.455206","30.368181, -81.258590",Failed
B8384,Crane,"61.580375, -140.419438","28.052768, -99.048362",Successful
B8385,Crane,"63.141554, -96.870394","30.826806, -102.578024",Successful
B8394,Crane,"61.503297, -95.186757","28.239220, -84.000394",Successful
B8395,Crane,"60.796492, -145.399848","28.523716, -96.014893",Successful
B8400,Crane,"55.990018, -107.197708","24.114006, -97.379385",Failed
B8410,Crane,"63.763937, -91.231637","29.083196, -81.538974",Successful
B8411,Crane,"53.405714, -104.856161","32.564292, -97.028790",Successful
B8426,Crane,"68.928003, -155.761264","22.545500, -99.414975",Failed
B8431,Crane,"61.197254, -146.898567","31.995734, -101.754559",Failed
B8440,Crane,"62.440400, -143.321886","34.916809, -99.747246",Successful
B8447,Crane,"46.977448, -93.492616","27.732540, -84.666962",Failed
B8452,Crane,"60.479999, -157.171445","28.964165, -95.416439",Failed
B8456,Crane,"69.821388, -146.634443","29.386486, -82.896172",Successful
B8465,Crane,"45.435990, -92.096400","28.550682, -82.615892",Failed
B8468,Crane,"66.444150, -148.720842","34.669373, -103.201189",Successful
B8491,Crane,"46.199072, -90.409586","29.250917, -95.676526",Failed
B8502,Crane,"61.417534, -142.116318","29.597067, -98.091255",Failed
B8512,Crane,"58.143912, -107.062045","23.960900, -103.729037",Failed
B8514,Crane,"58.371153, -105.780789","22.492775, -97.688267",Failed
B8518,Crane,"63.297247, -91.118043","29.692511, -96.288219",Failed
B8519,Crane,"54.424881, -110.162568","31.034755, -104.688539",Failed
B8520,Crane,"64.897347, -108.862051","26.306834, -102.917377",Failed
B8527,Crane,"56.805622, -105.276254","23.871367, -99.616293",Successful
B8529,Crane,"67.120039, -159.053117","33.465951, -96.258611",Successful
B8530,Crane,"43.812601, -94.477690","29.185301, -80.434827",Failed
B8544,Crane,"63.574161, -144.522227","34.469517, -97.160481",Failed
B8567,Crane,"62.941632, -93.936550","31.568471, -83.161894",Successful
B8582,Crane,"51.416176, -100.513424","31.189539, -81.734772",Successful
B8591,Crane,"63.314365, -140.533542","26.601591, -95.955200",Failed
B8602,Crane,"45.094621, -97.438316","30.969975, -80.394412",Failed
B8604,Crane,"64.205653, -154.172012","25.309995, -96.039184",Failed
B8612,Crane,"68.743071, -156.703783","29.390644, -95.120403",Successful
B8615,Crane,"66.767525, -142.174563","30.671164, -100.514399",Successful
B8617,Crane,"65.866532, -145.485712","29.001804, -95.273246",Failed
B8634,Crane,"58.073886, -100.028642","27.102164, -81.910070",Failed
B8640,Crane,"58.114697, -114.926325","27.164460, -82.708114",Successful
B8652,Crane,"56.200552, -108.757732","29.582898, -102.165062",Failed
B8654,Crane,"59.980991, -102.028775","23.852402, -96.345761",Successful
B8660,Crane,"56.921355, -108.224826","34.820029, -99.341429",Failed
B8662,Crane,"63.309190, -140.262948","22.628025, -103.573374",Successful
B8663,Crane,"59.638319, -96.611190","29.614511, -82.366291",Failed
B8668,Crane,"58.875860, -96.012385","32.267414, -104.256514",Failed
B8675,Crane,"45.803775, -85.271001","22.652823, -103.318099",Successful
B8676,Crane,"66.317768, -146.231221","33.604358, -98.398107",Successful
B8682,Crane,"62.728292, -114.884628","26.414096, -80.363010",Successful
B8684,Crane,"46.684035, -90.269583","28.769688, -84.025692",Failed
B8688,Crane,"58.542258, -117.486452","34.518257, -104.904229",Successful
B8707,Crane,"66.732159, -149.141945","28.092107, -100.750712",Successful
B8723,Crane,"52.608663, -113.413195","27.878475, -103.443805",Failed
B8727,Crane,"69.602006, -148.673518","34.044081, -102.533190",Successful
B8732,Crane,"66.134864, -150.005361","30.726413, -98.976490",Successful
B8736,Crane,"45.385479, -92.427256","26.346466, -84.417847",Successful
B8741,Crane,"63.517316, -96.759761","32.539165, -101.700223",Successful
B8742,Crane,"53.955195, -104.297293","27.636689, -82.825668",Successful
B8752,Crane,"56.115910, -113.237236","23.767410, -98.150270",Successful
B8780,Crane,"68.177344, -146.656787","28.362809, -102.940671",Failed
B8781,Crane,"45.891840, -95.617983","34.794188, -98.235479",Successful
B8782,Crane,"48.813289, -86.909844","25.528768, -95.794413",Failed
B8793,Crane,"51.495024, -103.810607","31.874636, -95.499957",Successful
B8794,Crane,"43.942937, -90.424021","26.313567, -99.072480",Successful
B8799,Crane,"57.246614, -107.147464","24.833811, -96.391934",Failed
B8806,Crane,"44.737171, -85.378459","29.881750, -83.650071",Successful
B8808,Crane,"55.935251, -113.915077","26.247126, -101.829884",Failed
B8810,Crane,"50.119629, -103.151176","26.870178, -104.900430",Successful
B8817,Crane,"57.033069, -101.277508","26.445634, -98.784357",Failed
B8820,Crane,"68.188223, -159.276233","27.138434, -103.468499",Failed
B8829,Crane,"58.544838, -106.469383","25.633246, -96.548710",Failed
B8845,Crane,"52.934969, -101.657376","30.015754, -100.649156",Failed
B8847,Crane,"63.555850, -159.040905","24.089165, -103.268055",Failed
B8848,Crane,"57.115609, -104.145160","28.703272, -102.779012",Successful
B8852,Crane,"53.650878, -104.237946","33.950408, -100.853607",Failed
B8861,Crane,"55.543206, -108.549402","29.248822, -84.354799",Failed
B8865,Crane,"47.256693, -99.210161","26.100064, -82.504737",Successful
B8867,Crane,"57.177640, -90.478849","26.459614, -82.081454",Failed
B8872,Crane,"45.259296, -98.532357","31.686838, -81.674707",Failed
B8874,Crane,"43.441740, -95.450542","28.960441, -82.590311",Successful
B8900,Crane,"58.244708, -113.524816","33.803694, -105.085220",Successful
B8906,Crane,"60.555786, -115.022468","24.290550, -101.774650",Failed
B8909,Crane,"55.827843, -104.487799","24.336081, -104.991368",Failed
B8912,Crane,"65.505253, -146.033065","23.515233, -96.307306",Successful
B8914,Crane,"48.468980, -92.330366","30.922378, -82.226277",Successful
B8920,Crane,"60.542696, -107.952424","28.937387, -101.786541",Failed
B8929,Crane,"56.562101, -102.164818","30.964383, -104.888154",Failed
B8934,Crane,"53.484592, -112.970185","33.216844, -102.242140",Successful
B8936,Crane,"55.587358, -100.759144","32.533355, -103.460211",Successful
B8939,Crane,"50.665655, -113.825205","28.086697, -104.179224",Successful
B8943,Crane,"54.874829, -107.136659","30.602456, -101.532051",Successful
B8958,Crane,"58.090615, -107.549646","29.458681, -96.477897",Successful
B8982,Crane,"56.010411, -107.562050","29.833379, -82.234619",Successful
B9002,Crane,"50.611751, -114.276487","29.104127, -103.937607",Successful
B9008,Crane,"61.622944, -102.869335","29.699861, -83.293980",Successful
B9009,Crane,"69.104259, -142.355133","24.293648, -103.805932",Failed
B9034,Crane,"43.000349, -96.217949","30.326248, -81.549490",Successful
B9055,Crane,"56.813935, -114.315939","33.879437, -96.578439",Successful
B9057,Crane,"53.203303, -106.943746","31.360698, -84.526652",Successful
B9059,Crane,"47.387763, -91.262265","34.137839, -101.190409",Successful
B9063,Crane,"58.988844, -90.438318","26.099299, -95.570755",Successful
B9065,Crane,"58.940446, -95.129205","26.040923, -83.236050",Failed
B9067,Crane,"59.602306, -114.271930","26.052609, -82.080598",Failed
B9077,Crane,"69.998964, -146.616900","33.608301, -100.046768",Failed
B9081,Crane,"55.486018, -119.389732","22.101054, -99.364057",Successful
B9086,Crane,"57.244636, -116.607832","32.541983, -100.914763",Successful
B9091,Crane,"54.116895, -107.568808","30.735476, -98.934052",Successful
B9095,Crane,"68.017459, -141.343104","31.377488, -98.628960",Failed
B9102,Crane,"56.875578, -91.631749","31.122865, -83.104297",Failed
B9117,Crane,"52.633940, -109.426350","33.618404, -102.117499",Failed
B9120,Crane,"43.429429, -93.766135","29.393962, -103.043998",Failed
B9124,Crane,"50.186963, -112.732666","28.738786, -103.430660",Successful
B9125,Crane,"44.384040, -89.600644","28.802332, -82.925015",Successful
B9129,Crane,"59.327606, -103.430983","26.394872, -95.256205",Successful
B9135,Crane,"51.463387, -103.893677","32.523490, -103.855322",Failed
B9136,Crane,"45.536615, -88.120263","34.789453, -99.395599",Successful
B9139,Crane,"58.104189, -92.620647","26.437501, -98.630585",Failed
B9148,Crane,"59.220680, -98.026917","27.609292, -80.095585",Failed
B9149,Crane,"47.414307, -98.198131","30.053969, -82.893326",Successful
B9150,Crane,"50.294646, -114.450029","33.993609, -98.170020",Failed
B9154,Crane,"64.395170, -92.753578","29.922462, -97.239761",Successful
B9156,Crane,"64.944997, -159.131988","30.160421, -80.196458",Successful
B9162,Crane,"57.168946, -116.168732","30.195543, -80.668546",Failed
B9163,Crane,"52.320288, -100.502696","29.109436, -105.659271",Successful
B9172,Crane,"69.228343, -145.551235","32.125057, -103.599509",Successful
B9175,Crane,"50.803845, -105.712036","27.930331, -101.091169",Failed
B9177,Crane,"64.998118, -148.875480","31.233384, -80.123484",Successful
B9181,Crane,"58.083722, -110.300614","30.981220, -84.102472",Successful
B9201,Crane,"63.779395, -158.016311","27.986607, -98.201306",Failed
B9207,Crane,"56.256687, -100.387105","26.743758, -99.165250",Successful
B9237,Crane,"56.656995, -94.233507","31.408661, -81.311983",Successful
B9251,Crane,"43.817528, -90.932598","28.446626, -102.568714",Successful
B9256,Crane,"58.053346, -116.032961","31.226359, -98.873881",Successful
B9273,Crane,"57.672895, -119.331259","29.085170, -104.259636",Failed
B9282,Crane,"44.164087, -91.178429","28.848033, -80.719167",Failed
B9291,Crane,"44.036474, -88.404668","28.183847, -84.498738",Successful
B9304,Crane,"59.984111, -107.673461","32.423750, -102.666154",Successful
B9305,Crane,"55.733356, -101.287429","26.649345, -81.330369",Failed
B9306,Crane,"56.409552, -101.892955","26.071223, -95.448164",Failed
B9327,Crane,"67.370364, -156.441893","28.217397, -104.432571",Failed
B9336,Crane,"53.287009, -102.901019","30.468629, -84.412981",Successful
B9342,Crane,"67.094532, -156.353345","32.875026, -99.373944",Successful
B9356,Crane,"56.916432, -119.215180","26.382673, -81.705845",Failed
B9362,Crane,"55.714018, -101.974397","22.087202, -103.544704",Failed
B9366,Crane,"64.206853, -151.002123","26.911877, -98.538198",Successful
B9367,Crane,"55.599359, -104.727919","33.424917, -96.877821",Successful
B9370,Crane,"55.312041, -107.528394","33.073149, -101.918450",Successful
B9378,Crane,"61.457739, -109.947820","27.453342, -98.612897",Failed
B9384,Crane,"44.867757, -95.830663","24.166904, -99.534085",Successful
B9389,Crane,"48.625397, -96.130909","28.466756, -82.145475",Successful
B9393,Crane,"47.508432, -94.809014","28.838890, -105.839850",Successful
B9411,Crane,"58.711244, -97.858187","28.085839, -80.273195",Failed
B9413,Crane,"50.547943, -102.058069","31.298800, -83.560933",Failed
B9417,Crane,"46.814588, -96.221207","28.418471, -83.632697",Failed
B9427,Crane,"56.133067, -106.177702","31.354437, -84.277938",Failed
B9429,Crane,"53.793999, -105.523265","24.691118, -100.461684",Failed
B9433,Crane,"55.874770, -104.424413","27.691360, -104.152635",Successful
B9441,Crane,"56.718916, -92.487260","23.157100, -98.436470",Failed
