Bird_ID,Species,Origin,Destination,Migration_Success
B6735,Goose,"68.996821, -155.759039","32.986422, -93.294626",Successful
B6739,Goose,"71.283700, -97.528137","29.216621, -88.974690",Successful
B6756,Goose,"69.436167, -160.100901","31.663110, -95.406599",Successful
B6777,Goose,"61.852598, -147.375363","44.121859, -121.102267",Successful
B6787,Goose,"67.485066, -143.950006","39.844848, -123.987920",Failed
B6789,Goose,"71.249076, -98.660074","32.312855, -91.593048",Successful
B6802,Goose,"63.984133, -157.555085","31.301629, -94.432473",Successful
B6803,Goose,"69.415365, -145.722747","42.401149, -121.906152",Failed
B6811,Goose,"68.518042, -96.200048","29.738409, -93.354443",Failed
B6826,Goose,"71.490170, -114.507009","29.033784, -90.170911",Failed
B6832,Goose,"65.734286, -101.576206","29.920754, -94.258947",Failed
B6839,Goose,"67.910669, -110.443863","32.236996, -94.058001",Successful
B6845,Goose,"65.286039, -158.943701","35.405583, -94.047091",Successful
B6846,Goose,"61.915406, -144.959959","36.498290, -118.471707",Failed
B6851,Goose,"62.629502, -159.638872","38.399274, -118.750622",Failed
B6867,Goose,"69.143647, -110.262000","42.836118, -123.840011",Failed
B6873,Goose,"60.945025, -161.085206","44.680319, -123.731452",Successful
B6875,Goose,"72.230352, -95.319288","34.324263, -98.738623",Failed
B6880,Goose,"66.131629, -163.154932","28.702186, -88.265203",Successful
B6882,Goose,"62.072244, -158.865767","44.205683, -119.847806",Successful
B6891,Goose,"68.746948, -119.830332","44.613904, -120.878131",Successful
B6895,Goose,"72.418554, -99.905126","35.155462, -99.856656",Failed
B6900,Goose,"71.284520, -95.065797","30.686260, -91.896888",Successful
B6901,Goose,"70.644850, -140.777139","33.899494, -94.226640",Successful
B6902,Goose,"66.728690, -151.364188","31.236085, -88.855978",Failed
B6905,Goose,"68.764099, -98.778422","29.160781, -91.103108",Failed
B6907,Goose,"61.249578, -141.173075","39.235776, -122.757714",Successful
B6924,Goose,"62.324299, -148.141862","38.154406, -120.462723",Successful
B6931,Goose,"65.271573, -102.564091","42.179309, -122.455526",Failed
B6941,Goose,"65.366218, -160.416479","38.622709, -121.240354",Successful
B6959,Goose,"67.807786, -108.540500","33.356181, -95.391353",Failed
B6969,Goose,"70.649856, -115.154288","39.961376, -121.163037",Failed
B6970,Goose,"66.519842, -117.290067","37.243689, -99.104771",Successful
B6984,Goose,"61.407022, -152.252136","33.469757, -99.320349",Failed
B7011,Goose,"61.290294, -143.215006","33.738740, -99.471015",Successful
B7017,Goose,"65.975262, -141.424770","40.914972, -122.203088",Failed
B7023,Goose,"69.334562, -115.151892","29.773195, -88.885301",Successful
B7032,Goose,"73.274245, -100.669233","42.206141, -119.011760",Failed
B7033,Goose,"63.904334, -145.014713","40.516517, -119.288918",Failed
B7042,Goose,"67.152182, -141.165348","31.569385, -90.236429",Failed
B7052,Goose,"73.537332, -103.463429","32.553001, -98.485241",Failed
B7056,Goose,"60.338829, -159.992683","37.709835, -123.311385",Failed
B7064,Goose,"62.929689, -160.880156","44.192237, -121.558936",Successful
B7068,Goose,"66.471376, -108.904818","32.747276, -91.654750",Failed
B7081,Goose,"67.814238, -105.960439","28.765288, -94.656941",Successful
B7092,Goose,"65.939328, -155.825593","31.892476, -94.734114",Successful
B7098,Goose,"63.117205, -144.355955","43.229324, -123.722075",Successful
B7100,Goose,"73.727438, -102.828805","29.350042, -94.228740",Failed
B7113,Goose,"63.917025, -144.356270","37.841595, -119.003579",Failed
B7117,Goose,"73.133564, -112.866950","33.103198, -93.349102",Failed
B7121,Goose,"60.069472, -142.381642","30.683134, -95.188358",Successful
B7124,Goose,"73.905074, -107.614759","32.663434, -99.432141",Failed
B7131,Goose,"68.421148, -141.974567","37.184735, -122.081058",Successful
B7153,Goose,"66.946806, -141.956820","36.689028, -98.734554",Successful
B7172,Goose,"67.877027, -107.462922","29.229609, -92.735143",Successful
B7178,Goose,"69.764997, -160.589889","40.571476, -123.032499",Failed
B7179,Goose,"73.800844, -112.787238","37.097794, -97.502916",Failed
B7182,Goose,"70.127479, -155.039073","37.431712, -94.721283",Successful
B7183,Goose,"67.521430, -161.334722","36.374828, -97.742628",Successful
B7186,Goose,"66.423521, -162.122609","31.980340, -90.836967",Successful
B7188,Goose,"66.508542, -150.988293","36.143424, -123.821964",Failed
B7204,Goose,"70.179694, -107.463194","37.393335, -97.059649",Successful
B7213,Goose,"68.062452, -163.669581","40.069955, -121.354698",Successful
B7217,Goose,"65.847995, -142.609249","34.217416, -93.623707",Failed
B7223,Goose,"68.412901, -161.855134","38.168423, -122.722145",Failed
B7232,Goose,"73.066329, -116.511785","28.684821, -93.151888",Successful
B7244,Goose,"73.248613, -96.820032","39.608970, -123.224045",Failed
B7247,Goose,"66.761497, -164.371228","44.314786, -122.350823",Failed
B7249,Goose,"73.737440, -109.125837","44.923799, -121.382208",Successful
B7254,Goose,"62.253076, -158.079439","28.645195, -93.897214",Failed
B7259,Goose,"72.496575, -119.572794","32.112122, -92.822981",Successful
B7269,Goose,"65.440442, -145.568278","37.292601, -121.213642",Failed
B7272,Goose,"66.050749, -109.786215","34.978491, -94.034700",Failed
B7284,Goose,"74.027706, -117.043202","29.476241, -94.528870",Successful
B7301,Goose,"70.855932, -104.658098","30.864231, -88.841023",Successful
B7322,Goose,"68.654615, -147.247945","32.693428, -92.592970",Failed
B7332,Goose,"62.128634, -164.369314","44.784470, -121.825758",Failed
B7350,Goose,"68.097293, -158.029946","35.092285, -96.360475",Successful
B7359,Goose,"66.965185, -143.803092","41.024715, -119.128169",Successful
B7360,Goose,"69.243150, -97.476806","35.440436, -96.347410",Failed
B7373,Goose,"69.096494, -146.593212","37.909387, -118.802352",Successful
B7374,Goose,"67.237505, -97.969937","30.747855, -99.482525",Failed
B7380,Goose,"65.886159, -142.950465","35.921695, -121.012314",Successful
B7391,Goose,"60.114441, -154.574431","35.979418, -121.157992",Failed
B7393,Goose,"62.504894, -164.762810","37.128391, -99.129838",Successful
B7399,Goose,"68.957417, -148.563990","38.956602, -121.533045",Successful
B7403,Goose,"67.730903, -149.154451","28.367778, -91.317650",Failed
B7416,Goose,"65.408561, -106.622328","29.025720, -93.122831",Failed
B7433,Goose,"71.066072, -118.742009","32.207638, -99.791676",Successful
B7447,Goose,"63.122767, -155.297341","40.691711, -120.505627",Successful
B7456,Goose,"67.220832, -157.305546","32.010832, -91.256830",Failed
B7463,Goose,"64.028517, -157.968670","34.881769, -95.706406",Failed
B7477,Goose,"66.832000, -155.918529","38.794229, -119.484900",Successful
B7488,Goose,"69.832606, -103.459803","30.823014, -96.126484",Successful
B7496,Goose,"61.377283, -150.801639","37.700680, -123.370978",Successful
B7500,Goose,"68.382828, -108.869974","28.516149, -92.066428",Failed
B7503,Goose,"65.909859, -150.934597","36.976744, -121.739229",Successful
B7511,Goose,"65.012992, -156.871681","28.226745, -93.665205",Failed
B7518,Goose,"69.739142, -114.823194","31.052116, -96.018129",Failed
B7519,Goose,"71.452859, -117.131566","31.005613, -94.739916",Successful
B7523,Goose,"69.317179, -162.356961","28.859000, -88.683343",Successful
B7537,Goose,"67.173575, -144.128198","32.438373, -97.730724",Successful
B7539,Goose,"62.248539, -153.965367","38.511160, -121.357339",Successful
B7542,Goose,"67.577334, -100.709044","30.634947, -88.126427",Successful
B7544,Goose,"63.462295, -161.900233","37.824910, -99.568804",Successful
B7546,Goose,"64.286898, -143.812580","33.958175, -96.089489",Failed
B7551,Goose,"64.171727, -151.688914","30.875235, -88.324529",Successful
B7560,Goose,"71.665609, -106.596580","30.317903, -93.444516",Successful
B7562,Goose,"64.493254, -149.163835","28.657029, -88.226395",Failed
B7565,Goose,"69.690640, -152.390444","32.894332, -88.182444",Failed
B7575,Goose,"64.894173, -157.006551","39.114252, -118.061290",Failed
B7578,Goose,"69.858639, -108.149347","36.085551, -94.840167",Failed
B7593,Goose,"65.621321, -112.737587","28.860501, -90.643084",Successful
B7594,Goose,"63.778517, -163.337918","43.044142, -119.374218",Failed
B7602,Goose,"67.899108, -117.175155","37.604835, -99.892987",Failed
B7612,Goose,"62.579918, -147.339216","43.767325, -121.481089",Failed
B7619,Goose,"72.786955, -99.202938","30.738416, -88.235078",Successful
B7620,Goose,"67.710260, -147.768283","44.218286, -122.912399",Successful
B7628,Goose,"68.804027, -100.184822","32.999746, -99.187245",Successful
B7640,Goose,"67.730215, -104.237984","32.794297, -99.107263",Failed
B7650,Goose,"60.915377, -158.145440","39.693018, -118.669112",Successful
B7658,Goose,"63.372548, -150.734832","44.445705, -121.769536",Failed
B7663,Goose,"71.404370, -97.995653","31.258586, -95.004920",Failed
B7666,Goose,"64.130610, -141.859867","44.797440, -121.456678",Failed
B7681,Goose,"70.066567, -115.602350","32.480447, -94.295834",Successful
B7683,Goose,"72.181510, -109.062033","39.061158, -119.383076",Successful
B7696,Goose,"68.707922, -154.840150","30.806258, -94.177363",Successful
B7722,Goose,"66.014344, -164.463368","39.198399, -118.752326",Successful
B7726,Goose,"60.157868, -156.707129","35.350318, -119.090366",Failed
B7727,Goose,"60.960036, -159.089590","37.272409, -122.758746",Failed
B7730,Goose,"65.235499, -157.624383","38.628983, -121.165040",Failed
B7735,Goose,"69.476181, -142.537945","39.334455, -118.154794",Failed
B7736,Goose,"61.480173, -163.467021","32.756150, -93.708207",Failed
B7759,Goose,"66.139708, -100.172282","35.851840, -95.724060",Failed
B7766,Goose,"62.723498, -151.109230","35.733063, -123.203309",Successful
B7772,Goose,"71.348613, -109.494579","32.111264, -96.859797",Successful
B7784,Goose,"71.822062, -98.820509","33.232523, -95.217103",Successful
B7787,Goose,"66.984678, -110.219831","40.416364, -119.677383",Successful
B7797,Goose,"71.789164, -116.523668","31.105651, -89.571399",Failed
B7802,Goose,"68.586884, -159.377634","39.894068, -121.642625",Successful
B7807,Goose,"74.187731, -117.496962","34.718740, -93.317650",Successful
B7809,Goose,"66.303007, -164.950192","41.031984, -123.558417",Successful
B7810,Goose,"69.773834, -146.255546","40.496880, -121.019755",Successful
B7816,Goose,"66.764966, -140.381770","42.344241, -122.216271",Successful
B7824,Goose,"60.780021, -147.914117","29.575878, -92.014606",Successful
B7832,Goose,"74.994828, -109.274250","28.960490, -90.005528",Successful
B7833,Goose,"66.171827, -106.185172","33.751934, -98.069195",Successful
B7835,Goose,"63.517616, -148.199246","36.132014, -94.690015",Failed
B7838,Goose,"65.483325, -108.001968","37.843611, -97.448968",Successful
B7844,Goose,"67.194780, -104.234355","37.053355, -93.026723",Failed
B7866,Goose,"66.725118, -162.551740","28.402024, -90.861384",Failed
B7874,Goose,"62.180945, -142.889220","41.615866, -118.733143",Failed
B7880,Goose,"63.778759, -144.363147","30.087753, -94.215254",Failed
B7891,Goose,"71.753058, -101.672583","30.100513, -93.555223",Successful
B7895,Goose,"71.752409, -118.860582","36.970129, -121.999842",Successful
B7897,Goose,"66.367691, -153.226488","30.550155, -92.941882",Successful
B7900,Goose,"71.731863, -104.222765","30.922738, -93.844544",Successful
B7909,Goose,"60.973493, -152.722279","37.623307, -95.287190",Successful
B7910,Goose,"62.292791, -140.156967","31.105137, -94.646122",Failed
B7922,Goose,"66.438394, -151.572803","35.484726, -95.907218",Failed
B7925,Goose,"65.753204, -156.782196","31.337328, -91.537370",Successful
B7926,Goose,"63.272071, -140.809575","44.918034, -120.503367",Failed
B7932,Goose,"69.104589, -140.366445","39.772491, -121.277184",Failed
B7936,Goose,"67.651209, -103.164631","38.134616, -119.463482",Successful
B7943,Goose,"67.957998, -108.442069","28.915668, -91.208023",Successful
B7950,Goose,"74.241553, -119.697792","32.144861, -91.658288",Failed
B7951,Goose,"60.355689, -156.367677","36.036083, -120.878611",Successful
B7975,Goose,"62.756766, -143.441639","44.937434, -121.179443",Failed
B7986,Goose,"74.761951, -119.567519","28.106171, -88.749935",Successful
B8002,Goose,"70.898574, -107.077228","43.191151, -118.421629",Failed
B8014,Goose,"65.869925, -141.068509","42.388725, -119.934650",Failed
B8016,Goose,"62.375340, -151.072726","41.953243, -120.506906",Successful
B8024,Goose,"61.669882, -150.485666","35.136662, -99.477642",Successful
B8049,Goose,"73.066062, -111.870074","36.699607, -98.787769",Failed
B8050,Goose,"71.382594, -104.366535","31.582762, -94.167807",Successful
B8058,Goose,"70.466746, -97.210701","32.591812, -98.375404",Successful
B8062,Goose,"68.227668, -156.828528","36.253967, -120.917990",Failed
B8064,Goose,"62.208562, -150.497871","44.143919, -120.165762",Failed
B8066,Goose,"61.202584, -152.843053","29.697411, -89.134214",Successful
B8071,Goose,"71.766652, -110.466629","35.548534, -122.538814",Failed
B8082,Goose,"70.026259, -159.440745","35.132327, -95.738386",Failed
B8085,Goose,"60.116845, -155.792422","36.608279, -96.838812",Failed
B8086,Goose,"74.077888, -106.023902","42.202322, -123.668999",Failed
B8087,Goose,"60.811732, -148.191618","36.983965, -118.945402",Successful
B8101,Goose,"70.056375, -149.733067","44.448480, -118.510934",Failed
B8103,Goose,"73.916861, -119.515406","34.071952, -94.628031",Failed
B8114,Goose,"71.083881, -112.014386","30.730850, -89.238070",Failed
B8116,Goose,"68.283700, -95.464005","30.726519, -99.599306",Successful
B8117,Goose,"68.652342, -115.351864","41.346876, -118.175343",Failed
B8121,Goose,"71.009574, -98.888693","32.280092, -97.886408",Failed
B8123,Goose,"63.753304, -157.187606","28.433904, -94.869049",Successful
B8130,Goose,"65.671211, -144.700501","31.208859, -95.694603",Successful
B8134,Goose,"69.056457, -156.017260","30.742550, -92.285787",Failed
B8136,Goose,"69.682214, -110.430828","32.051770, -97.411256",Successful
B8145,Goose,"62.086772, -156.459160","44.226050, -118.770552",Successful
B8147,Goose,"69.226593, -159.555196","36.068502, -94.760032",Successful
B8152,Goose,"72.035627, -113.199952","29.132251, -88.373834",Successful
B8160,Goose,"63.610095, -153.431342","30.755410, -97.664756",Successful
B8164,Goose,"72.517371, -108.890821","41.426246, -118.362965",Successful
B8165,Goose,"62.151976, -144.780157","40.198945, -119.387237",Failed
B8167,Goose,"73.358520, -115.993575","34.374995, -96.525416",Successful
B8171,Goose,"66.293457, -154.569490","42.791302, -121.396141",Successful
B8173,Goose,"70.204594, -148.516516","36.743861, -120.648432",Failed
B8175,Goose,"68.615307, -103.698251","30.420206, -93.643335",Failed
B8179,Goose,"68.825702, -97.432760","32.195674, -98.411519",Failed
B8186,Goose,"70.813172, -145.966654","28.160031, -94.702547",Successful
B8190,Goose,"61.812587, -155.304542","36.217451, -98.680985",Successful
B8200,Goose,"65.209957, -140.849606","32.891867, -97.478103",Successful
B8204,Goose,"61.668228, -151.768461","41.459003, -122.868734",Failed
B8206,Goose,"68.952545, -110.625020","44.176663, -119.469627",Successful
B8207,Goose,"72.961866, -119.379855","29.902692, -94.071554",Failed
B8224,Goose,"61.605916, -154.321548","41.331709, -122.683828",Failed
B8255,Goose,"65.555398, -157.814030","28.165312, -90.208955",Failed
B8288,Goose,"74.417302, -116.241306","37.850375, -97.006220",Failed
B8306,Goose,"66.157174, -118.595595","32.045829, -90.687378",Failed
B8313,Goose,"70.388502, -145.200326","30.263285, -89.230388",Failed
B8318,Goose,"66.777815, -107.790215","28.881667, -88.862942",Failed
B8359,Goose,"74.417827, -105.654363","32.932176, -89.483513",Failed
B8360,Goose,"71.787583, -116.659903","37.958743, -98.971295",Failed
B8362,Goose,"66.421070, -140.113337","30.494388, -99.674466",Successful
B8378,Goose,"60.587577, -151.339477","29.622668, -93.314632",Failed
B8379,Goose,"70.121127, -160.597438","41.032040, -120.430259",Failed
B8383,Goose,"69.852569, -119.996909","32.664008, -96.471728",Failed
B8391,Goose,"73.049791, -115.941543","31.565146, -91.639541",Failed
B8406,Goose,"68.317518, -116.762159","32.285506, -97.426260",Failed
B8430,Goose,"73.487066, -113.156081","29.424469, -94.643025",Successful
B8438,Goose,"70.915102, -163.732988","41.303621, -120.908206",Successful
B8443,Goose,"66.761202, -151.793016","41.783270, -122.130045",Failed
B8467,Goose,"72.034476, -102.198516","42.702553, -119.529406",Successful
B8473,Goose,"63.388426, -158.473505","38.409072, -119.186377",Successful
B8477,Goose,"65.149348, -113.416926","33.859166, -96.574155",Failed
B8481,Goose,"69.507445, -102.628126","31.145492, -92.945872",Successful
B8484,Goose,"69.340444, -147.674465","44.200236, -121.986519",Successful
B8485,Goose,"60.971836, -164.086394","37.699491, -120.978785",Failed
B8489,Goose,"67.108713, -100.749531","34.999957, -97.274924",Failed
B8498,Goose,"66.857703, -107.421231","37.972209, -119.176192",Successful
B8504,Goose,"65.764696, -155.559787","35.368336, -118.679524",Failed
B8509,Goose,"63.009123, -152.075284","31.555276, -94.633729",Successful
B8516,Goose,"68.355951, -153.389793","32.311864, -93.658274",Failed
B8523,Goose,"60.594004, -155.905577","37.448789, -97.947251",Failed
B8537,Goose,"68.463586, -96.993160","35.227225, -98.340682",Successful
B8545,Goose,"74.111655, -97.998851","34.757056, -95.601892",Successful
B8550,Goose,"65.576780, -158.255101","41.435285, -122.979522",Successful
B8551,Goose,"65.944130, -148.948590","29.954268, -89.739435",Failed
B8558,Goose,"68.538454, -145.408446","37.617611, -121.321554",Successful
B8559,Goose,"74.894135, -102.239544","29.620864, -92.768256",Successful
B8561,Goose,"62.210514, -150.689847","41.243142, -119.763757",Failed
B8569,Goose,"67.171082, -140.184938","38.535507, -119.244518",Failed
B8575,Goose,"73.515374, -100.546111","30.877484, -90.435665",Failed
B8577,Goose,"73.616073, -97.822801","39.308429, -118.916347",Successful
B8595,Goose,"67.549477, -107.473924","36.835701, -98.751296",Failed
B8601,Goose,"60.195481, -145.755929","37.237966, -96.041111",Successful
B8605,Goose,"68.143981, -159.307570","30.051398, -96.894492",Failed
B8609,Goose,"62.692467, -146.887038","35.251058, -120.886542",Failed
B8614,Goose,"65.906031, -144.629014","44.100962, -122.093000",Failed
B8618,Goose,"72.491790, -102.059429","32.811801, -90.027075",Successful
B8621,Goose,"63.116782, -148.531667","37.792353, -97.379809",Successful
B8624,Goose,"65.754187, -153.185888","40.080526, -123.360065",Failed
B8628,Goose,"68.782565, -155.041720","32.415544, -89.810376",Successful
B8644,Goose,"67.264789, -154.955442","29.331360, -90.015966",Failed
B8650,Goose,"61.054147, -140.875618","43.441970, -123.127909",Failed
B8653,Goose,"68.384457, -119.650475","32.511508, -94.384210",Successful
B8656,Goose,"67.330574, -159.515483","43.381215, -119.745253",Failed
B8664,Goose,"61.192442, -154.093910","29.014768, -90.115533",Successful
B8678,Goose,"65.989879, -151.408113","35.285322, -118.232983",Failed
B8699,Goose,"74.735682, -118.838457","33.299765, -94.943020",Failed
B8706,Goose,"66.746485, -145.712785","43.704723, -122.143204",Failed
B8711,Goose,"68.251745, -102.058665","32.805843, -92.170088",Failed
B8716,Goose,"67.488421, -110.526742","30.650932, -91.470797",Successful
B8729,Goose,"64.730872, -159.196205","32.159048, -97.224742",Failed
B8735,Goose,"67.718113, -162.337521","31.779501, -94.503464",Failed
B8751,Goose,"67.392892, -107.818007","31.293699, -95.292572",Successful
B8753,Goose,"73.633890, -105.139691","35.915824, -93.604713",Failed
B8763,Goose,"68.431398, -103.881186","37.222750, -98.961026",Successful
B8765,Goose,"70.372856, -160.705687","37.377496, -120.729363",Failed
B8766,Goose,"68.242186, -151.982123","35.956132, -120.537979",Successful
B8767,Goose,"74.954281, -98.938106","35.654710, -121.829558",Successful
B8770,Goose,"69.799170, -155.877660","35.124651, -123.413753",Successful
B8776,Goose,"67.639496, -147.116631","41.186826, -120.239431",Failed
B8785,Goose,"69.589569, -147.280346","40.812832, -123.123081",Failed
B8800,Goose,"64.188099, -148.530863","44.845281, -123.753238",Successful
B8816,Goose,"68.478702, -96.760930","37.586979, -94.881113",Successful
B8818,Goose,"65.269918, -111.281687","31.509910, -95.587618",Successful
B8838,Goose,"62.617594, -161.592107","35.963159, -123.964156",Failed
B8853,Goose,"70.875073, -144.154532","39.134052, -118.636106",Successful
B8864,Goose,"66.131583, -114.548344","37.796193, -93.391961",Failed
B8868,Goose,"67.311653, -110.686985","30.758738, -93.304187",Failed
B8870,Goose,"68.975175, -100.854334","32.451275, -93.584098",Failed
B8881,Goose,"71.823247, -113.551954","29.048120, -88.648403",Successful
B8894,Goose,"64.622221, -162.111843","29.453634, -92.745453",Successful
B8896,Goose,"69.488241, -95.133843","33.303089, -94.187107",Successful
B8897,Goose,"67.685155, -148.398807","36.265094, -98.424569",Failed
B8908,Goose,"66.465483, -142.790921","35.474098, -94.197561",Failed
B8915,Goose,"65.036361, -155.330606","43.734833, -121.564326",Successful
B8930,Goose,"62.333191, -163.472780","35.325197, -122.559664",Failed
B8932,Goose,"69.145314, -98.179540","32.577680, -93.096038",Failed
B8942,Goose,"63.355107, -146.809805","35.869517, -121.814451",Successful
B8945,Goose,"72.782674, -97.745349","44.468259, -122.295541",Failed
B8948,Goose,"62.104971, -148.720312","41.801404, -121.003187",Successful
B8949,Goose,"73.953107, -100.051211","33.061326, -96.632742",Successful
B8955,Goose,"65.890532, -161.773024","44.179148, -120.866294",Failed
B8961,Goose,"74.143714, -117.733009","30.728086, -95.253923",Failed
B8962,Goose,"70.284287, -155.659366","35.380406, -122.999253",Failed
B8966,Goose,"67.455643, -140.620530","37.115937, -121.980432",Failed
B8978,Goose,"64.174574, -162.967580","43.569783, -119.062210",Failed
B8990,Goose,"64.668962, -161.204158","42.579260, -120.169110",Failed
B8992,Goose,"66.658389, -118.185553","37.872127, -96.343849",Failed
B8996,Goose,"68.651479, -105.546744","32.167756, -90.456393",Successful
B8998,Goose,"66.659172, -160.636748","35.795062, -98.361848",Successful
B9012,Goose,"65.695887, -117.635592","34.090535, -94.142759",Successful
B9018,Goose,"62.383232, -156.826292","37.001213, -93.291786",Failed
B9023,Goose,"63.778705, -153.049705","43.183208, -120.585128",Successful
B9033,Goose,"68.804580, -163.222584","31.508121, -89.419974",Successful
B9040,Goose,"66.291345, -141.781418","29.440194, -92.189507",Failed
B9046,Goose,"64.825701, -144.790919","30.773877, -96.572758",Failed
B9049,Goose,"69.735039, -117.292653","33.775877, -98.962907",Successful
B9052,Goose,"74.992193, -116.911947","28.321224, -91.884821",Successful
B9056,Goose,"66.561281, -107.308390","33.630134, -94.669508",Failed
B9058,Goose,"73.186168, -118.863378","28.129649, -94.253632",Failed
B9092,Goose,"70.964957, -142.136729","44.342007, -118.614666",Successful
B9096,Goose,"70.843309, -114.213744","31.642453, -88.696683",Successful
B9103,Goose,"66.840017, -104.113893","31.254990, -95.571178",Successful
B9104,Goose,"66.614331, -96.712773","34.175939, -94.528491",Failed
B9108,Goose,"67.113998, -162.105998","30.722844, -90.569869",Successful
B9118,Goose,"70.312149, -109.986904","37.179196, -94.307866",Failed
B9122,Goose,"73.164048, -103.083239","30.081154, -92.574305",Successful
B9130,Goose,"68.326520, -154.536255","32.650996, -90.829917",Successful
B9164,Goose,"72.420654, -117.481844","30.527281, -94.534840",Failed
B9167,Goose,"61.286606, -154.984709","38.457924, -120.435615",Successful
B9193,Goose,"61.979182, -156.604958","39.202380, -120.362130",Successful
B9194,Goose,"60.990528, -140.815385","38.774353, -119.889635",Successful
B9197,Goose,"71.562366, -99.657092","35.858940, -93.454228",Successful
B9203,Goose,"63.507572, -141.771058","32.978423, -97.958272",Successful
B9212,Goose,"66.642667, -157.770491","36.951359, -93.767339",Successful
B9219,Goose,"73.176410, -108.545925","31.717731, -88.486835",Successful
B9226,Goose,"63.217551, -162.672072","28.861737, -94.229988",Failed
B9227,Goose,"68.312106, -143.915075","30.315640, -97.885450",Successful
B9239,Goose,"71.597654, -116.864468","33.957358, -96.090154",Successful
B9253,Goose,"68.325003, -157.442797","41.175545, -119.087685",Successful
B9254,Goose,"72.266268, -105.997480","32.513318, -98.215028",Failed
B9258,Goose,"67.619697, -112.230889","29.238423, -88.760919",Failed
B9260,Goose,"73.264252, -118.895949","32.236103, -97.658778",Successful
B9264,Goose,"70.877323, -145.856599","32.249295, -98.450092",Failed
B9278,Goose,"60.744912, -159.767892","30.999362, -94.867387",Successful
B9280,Goose,"67.727121, -163.841357","38.079127, -121.305242",Successful
B9287,Goose,"73.243829, -115.112319","29.995135, -90.532517",Successful
B9294,Goose,"74.611490, -109.388254","36.140931, -99.707637",Failed
B9303,Goose,"74.124531, -112.346616","37.575387, -99.014539",Successful
B9309,Goose,"67.941729, -102.297938","33.824671, -99.191206",Failed
B9316,Goose,"68.928683, -153.210979","38.045313, -122.887808",Failed
B9318,Goose,"65.200909, -95.550275","44.471552, -118.914008",Successful
B9319,Goose,"67.913233, -159.961181","42.638240, -121.121215",Successful
B9322,Goose,"74.518365, -118.069807","36.360972, -119.540028",Successful
B9330,Goose,"70.935123, -164.777686","35.905548, -121.455158",Successful
B9333,Goose,"63.920095, -154.787186","28.781793, -93.782352",Failed
B9338,Goose,"63.491873, -153.237193","39.502555, -123.039190",Successful
B9339,Goose,"67.012672, -107.172494","34.794348, -99.559921",Successful
B9340,Goose,"65.520322, -108.974194","42.667226, -119.416679",Failed
B9344,Goose,"64.435566, -156.980346","31.621190, -94.251604",Successful
B9345,Goose,"70.778048, -164.989776","30.980882, -88.380559",Failed
B9349,Goose,"67.090507, -111.150978","30.601181, -89.203812",Successful
B9355,Goose,"66.028819, -147.153581","34.642378, -99.565943",Successful
B9359,Goose,"70.222974, -160.163375","38.394160, -121.974671",Successful
B9365,Goose,"66.555228, -118.858667","37.975692, -94.430167",Successful
B9395,Goose,"68.704610, -119.257391","31.671608, -97.870433",Successful
B9396,Goose,"69.578499, -157.085651","35.636480, -98.397533",Failed
B9400,Goose,"65.776320, -157.078218","30.617344, -98.573363",Failed
B9402,Goose,"72.138294, -101.945086","28.723272, -90.314291",Failed
B9416,Goose,"73.748813, -104.240341","34.666168, -94.995957",Failed
B9418,Goose,"69.894681, -110.622273","36.376476, -93.528285",Failed
B9436,Goose,"73.514937, -104.814388","30.242403, -97.111533",Failed
B9440,Goose,"68.805375, -116.559262","37.888374, -121.191946",Successful
B9452,Goose,"69.328435, -142.530520","37.884903, -120.406231",Failed
B9460,Goose,"70.678777, -146.998825","31.275242, -88.432473",Successful
B9461,Goose,"60.752148, -154.161529","36.058401, -93.178378",Successful
B9462,Goose,"70.483614, -142.288918","43.883302, -119.664221",Successful
B9475,Goose,"70.344564, -146.127256","44.144539, -120.259656",Failed
B9478,Goose,"65.716429, -142.435679","37.416183, -119.348533",Failed
B9484,Goose,"74.698582, -114.952356","44.095202, -123.736559",Failed
B9490,Goose,"60.163967, -149.172226","30.672715, -93.009387",Successful
B9500,Goose,"66.023650, -161.094372","31.458847, -91.470273",Successful
B9502,Goose,"67.096198, -145.320951","31.709694, -96.478394",Failed
B9509,Goose,"65.203154, -107.572837","29.738197, -91.236581",Failed
B9515,Goose,"74.734434, -101.318799","36.112796, -97.433053",Successful
B9522,Goose,"69.205085, -97.255266","28.597253, -94.233384",Failed
B9524,Goose,"71.508661, -108.476440","28.008278, -89.059300",Failed
B9534,Goose,"64.376502, -140.296790","36.513190, -121.110925",Failed
B9536,Goose,"66.937035, -105.281827","44.781350, -123.593202",Successful
B9537,Goose,"69.271340, -111.046534","29.852304, -92.501090",Failed
B9545,Goose,"69.268820, -157.416939","28.406304, -92.894117",Successful
B9549,Goose,"63.008814, -153.417410","40.377019, -123.884205",Failed
B9560,Goose,"65.265526, -107.105856","31.935015, -98.878588",Failed
B9561,Goose,"61.461011, -162.990670","35.872838, -120.071714",Successful
B9562,Goose,"66.054311, -98.161143","40.880007, -120.557469",Successful
B9565,Goose,"61.374649, -158.059093","43.059211, -120.703713",Failed
B9574,Goose,"63.503164, -146.862147","34.790466, -96.926309",Successful
B9577,Goose,"67.467305, -101.457548","35.750876, -97.755282",Successful
B9590,Goose,"68.962129, -147.436345","43.861002, -123.183799",Successful
B9599,Goose,"71.322052, -116.761998","34.356549, -94.766274",Successful
